Country_Code,Name,Capacity_Mw,Latitude,Longitude
CHN,Zhuxi County Chahe Hydro,7.0,31.6417,109.8267
CHN,Zhuzhou Landfill,3.0,27.8392,113.2178
CHN,Zibo Hongda power station,140.0,36.7833,118.05
CHN,Zipingpu,760.0,31.04,103.57
CHN,Ziqiang,18.0,26.6661,106.1219
CHN,Zouxian power station,4540.0,35.3256,116.9261
CHN,Zunhua Coal,600.0,40.2022,117.9211
COL,Calderas,26.0,7.7918,-74.7732
COL,Cantral La Tasajera,306.0,6.3771,-75.4478
COL,Cartagena,188.0,10.3555,-75.5109
COL,Central Guadalupe III,270.0,6.8145,-75.2406
COL,Central Guatapé,560.0,6.32,-75.1659
COL,Chivor,1000.0,4.9008,-73.2969
COL,El Paso,86.2,9.69,-73.765
COL,Gavio,1200.0,4.7247,-73.4831
COL,Gecelca power station,164.0,7.9911,-75.5946
COL,Jaguas,170.0,6.2944,-75.0259
COL,La Sierra,460.0,6.2345,-74.5614
COL,Miel I,396.0,5.5606,-74.8866
COL,Porce III,660.0,6.9394,-75.1398
COL,San Carlos,1246.0,6.2108,-74.8405
COL,Sogamoso,820.0,7.1003,-73.4056
COL,Termobarranquilla,918.0,10.9368,-74.7643
COL,Termocentro,300.0,6.4656,-74.3912
COL,Termoflores,670.0,11.0253,-74.8112
COL,Termoguajira power station,330.0,11.2622,-73.4156
COL,Termopaipa power station,346.0,5.7682,-73.1472
COL,Termotasajero power station,323.0,7.8473,-72.6328
COL,Termovalle,205.0,3.5649,-76.4532
COL,Termozipa Corral power station,230.0,4.9708,-73.9473
COL,Troneras Central,40.0,6.7244,-75.2817
COL,Yumbo,9.8,3.553,-76.498
COG,Djeno Eni,36.0,-4.891,11.9154
COG,Djoue,15.0,-4.3012,15.2067
COG,Imboulou,120.0,-2.97,16.08
COG,Loango,45.3,-2.9872,12.0608
COG,Moukoukoulou,74.0,-3.8988,13.7654
COG,Mpila,25.6,-4.2496,15.3025
COG,Pointe-Noire Sne,300.0,-4.9154,11.9362
COG,Sounda Gorge,10.0,-4.0767,12.1569
CRI,Alberto Echandi Hydroelectric Station Costa Rica,4.7,10.3916,-84.4383
CRI,Angostura Hydroelectric Power Station Costa Rica,210.0,9.9221,-83.6423
CRI,Arenal Hydroelectric Power Plant Costa Rica,157.5,10.4755,-84.9989
CRI,Birris 1 Hydroelectric Power Plant Costa Rica,18.6,9.866,-83.7771
CRI,Birris 3 Hydroelectric Power Plant Costa Rica,4.4,9.8944,-83.7869
CRI,Boca de Pozo Geothermal Power Plant Costa Rica,5.0,10.7041,-85.1942
CRI,Buenos Aires de Pocosol,5.0,10.58,-84.505
CRI,Cachi Hydroelectric Power Station Costa Rica,102.0,9.8407,-83.8037
CRI,Corobici (Miguel Pablo Dengo) Hydroelectric Power Plant Costa Rica,180.0,10.4695,-85.0763
CRI,Don Pedro Hydroelectric Power Plant Costa Rica,14.0,10.313,-84.172
CRI,Garabito ICE Power Plant Costa Rica,200.0,10.0444,-84.7601
CRI,La Garita Hydroelectic Power Plant Costa Rica,30.0,9.9853,-84.339
CRI,La Joya Hydroelectric Power Station Costa Rica,50.0,9.8546,-83.685
CRI,Miravalles I and II Geothermal Power Plant Costa Rica,115.0,10.7002,-85.1944
CRI,Miravalles III Geothermal Power Plant Costa Rica,27.5,10.718,-85.1819
CRI,Miravalles V Geothermal Power Plant Costa Rica,15.45,10.6922,-85.19
CRI,Moin I Power Plant Costa Rica,32.0,9.9924,-83.0999
CRI,Moin II and III Power Plant Costa Rica,234.45,9.9935,-83.1
CRI,Pailas Geothermal Power Plant Costa Rica,36.0,10.754,-85.3797
CRI,Penas Blancas Hydroelectric Power Plant Costa Rica,38.0,10.3916,-84.4383
CRI,Pirris Hydroelectric Power Station Costa Rica,134.0,9.6314,-84.198
CRI,Rio Macho Hydroelectic Power Plant Costa Rica,120.0,9.7757,-83.8414
CRI,Rio Volcan Hydroelectric Plant Costa Rica,17.0,10.313,-84.172
CRI,Sandillal Hydroelectric Power Plant Costa Rica,32.0,10.4645,-85.1034
CRI,Toro I Hydroelectric Station Costa Rica,23.2,10.2204,-84.3056
CRI,Toro II Hydroelectric Power Station Costa Rica,65.2,10.222,-84.3058
CRI,Ventanas-Garita Hydroelectric Power Station Costa Rica,97.4,9.9443,-84.3506
CIV,Ayame (Ayme) I Hydroelectric Power Plant Cote dIvoire,20.0,5.6058,-3.1691
CIV,Ayame (Ayme) II Hydroelectric Power Plant Cote dIvoire,30.0,5.5819,-3.1591
CIV,Azito OCGT Power Plant Ivory Coast,294.0,5.3015,-4.0763
CIV,Buyo Hydroelectric Power Plant Cote dIvoire,165.0,6.2422,-7.0453
CIV,Centrale Vridi OCGT Power Plant Cote DIvoire,100.0,5.2579,-4.0079
CIV,Kossou Hydroelectric Power Plant Cote dIvoire,174.0,7.0304,-5.473
CIV,Taabo Hydroelectric Power Plant Cote dIvoire,210.0,6.2093,-5.0829
CIV,Vridi CIPREL OCGT Power Plant Cote DIvoire,210.0,5.2612,-4.0096
HRV,Cakovec Hydroelectric Power Plant Croatia Croatia,76.0,46.3113,16.4945
HRV,Djale Hydroelectric Power Plant Croatia,40.8,43.5745,16.7115
HRV,Dubrava Hydroelectric Power Plant Croatia Croatia,76.0,46.3205,16.7489
HRV,Gojak Hydroelectric Power Plant Croatia Croatia,55.5,45.2989,15.2633
HRV,Golubic Hydroelectric Power Plant Croatia Croatia,7.5,44.09,16.2204
HRV,Jaruga Hydroelectric Power Plant Croatia Croatia,7.2,43.805,15.9626
HRV,Jertovec CCGT Power Plant Croatia,78.0,46.0386,16.1814
HRV,Kraljevac Hydroelectric Power Plant Croatia,46.4,43.4307,16.8849
HRV,Lesce Hydroelectric Power Plant Croatia Croatia,42.3,45.3485,15.3452
HRV,Maljacka Hydroelectric Power Plant Croatia Croatia,24.0,44.0019,16.0192
HRV,Orlovac Hydroelectric Power Plant Croatia,237.0,43.6737,16.784
HRV,Osijek TE-TO CHP Power Plant Croatia,89.0,45.542,18.7449
HRV,Ozalj Hydroelectric Power Plant Croatia Croatia,5.5,45.6143,15.4778
HRV,Peruca Hydroelectric Power Plant Croatia,60.0,43.7951,16.5968
HRV,Plomin Thermal Power Plant Croatia,330.0,45.137,14.164
HRV,Rijeka Thermal Power Plant Croatia,320.0,45.2862,14.5207
HRV,Senj Hydroelectric Power System Croatia Croatia,216.0,44.9429,14.9276
HRV,Sisak Thermal Power Plant Croatia,420.0,45.4538,16.4144
HRV,Sklope Hydroelectric Power Plant Croatia Croatia,22.5,44.6895,15.2706
HRV,Varazdin Hydroelectric Power Plant Croatia Croatia,94.0,46.3479,16.2684
HRV,Vinodol Hydroelectric Power System Croatia Croatia,90.0,45.2286,14.6736
HRV,Zagreb El-To CHP Power Plant Croatia,86.8,45.8069,15.9498
HRV,Zagreb Te-To CHP Power Plant Croatia,328.0,45.7816,16.0169
HRV,Zakucac Hydroelectric Power Plant Croatia,522.0,43.4581,16.7027
CUB,10 De Octubre (nuevitas) Powerplant,280.0,21.5656,-77.2711
CUB,Antonio Guiteras Powerplant,330.0,23.0687,-81.5379
CUB,Antonio Maceo (rente) Powerplant,450.0,19.9945,-75.8706
CUB,Boca de Jaruco,238.0,23.1822,-82.0171
CUB,Carlos De Cespedes Powerplant,382.0,22.1589,-80.4552
CUB,Eg Punta Gorda Powerplant,174.6,20.6377,-74.8811
CUB,Gibara,10.2,21.1194,-76.1374
CUB,Havana TPP,500.0,23.1235,-82.412
CUB,Lidio Perez (felton) Powerplant,500.0,20.7408,-75.655
CUB,Máximo Gómez (Mariel),450.0,23.02,-82.7502
CUB,Pinar del Rio ,4.0,22.495,-83.275
CUB,Santa Cruz,300.0,23.1592,-81.9538
CUB,Varadero Powerplant,173.0,23.0879,-81.2695
CUB,Yaguaramas,5.0,22.255,-80.715
CYP,Dhekelia Power Plant Cyprus,460.0,34.9809,33.7439
CYP,Moni Power Station Cyprus,140.0,34.7106,33.1825
CYP,Vasilikos Power Plant Cyprus,868.0,34.7286,33.29
CZE,Albrechtičky Solar Power Plant,1.0,49.7088,18.1182
CZE,Arnoltice Solar Power Plant,1.5,50.8349,14.2653
CZE,Bařice Solar Power Plant,1.0,49.2488,17.4311
CZE,Benátky nad Jizerou Solar Power Plant,4.5,50.271,14.852
CZE,Bernartice Solar Power Plant,1.1,49.3719,14.3771
CZE,Bežerovice Solar Power Plant,3.0,49.2894,14.4844
CZE,Blatná Solar Power Plant,2.7,49.4202,13.8531
CZE,Blížkovice - AG-Sun Solar Power Plant,3.3,48.9941,15.8293
CZE,Blížkovice - DH Energy Solar Power Plant,1.0,48.9951,15.8273
CZE,Blšany u Loun Solar Power Plant,1.0,50.3435,13.8468
CZE,Bohuňovice Solar Power Plant,3.0,49.9044,16.2569
CZE,Bojanovice Solar Power Plant,1.0,48.962,15.9981
CZE,Bojkovice 2 Solar Power Plant,4.1,49.0365,17.7929
CZE,Boletice Solar Power Plant,1.5,50.7381,14.1889
CZE,Bolešiny Solar Power Plant,2.0,49.4044,13.3687
CZE,Borek Solar Power Plant,1.0,49.0301,14.5048
CZE,Boskovice Solar Power Plant,1.5,49.4981,16.6384
CZE,Boudy Solar Power Plant,2.2,49.4433,14.029
CZE,Bošovice Solar Power Plant,1.2,49.0498,16.8438
CZE,Božice Solar Power Plant,3.3,48.8452,16.2927
CZE,Bražec Solar Power Plant,1.0,50.3968,16.1614
CZE,Brno power station,72.0,49.2159,16.6064
CZE,Brno-Tuřany Solar Power Plant,21.2,49.1472,16.6909
CZE,Brněnec Solar Power Plant,1.3,49.6202,16.5464
CZE,Brod 2 Solar Power Plant,1.9,49.8264,12.7407
CZE,Brozany nad Ohří Solar Power Plant,1.0,50.4488,14.1163
CZE,Bruzovice Solar Power Plant,1.9,49.71,18.3852
CZE,Buchlovice Solar Power Plant,1.0,49.078,17.3579
CZE,Bušanovice Solar Power Plant,2.0,49.1205,13.9332
CZE,Buštěhrad Solar Power Plant,2.4,50.1534,14.1729
CZE,Bystročice Solar Power Plant,2.3,49.5435,17.1807
CZE,Bystřice nad Perštejnem Solar Power Plant,2.4,49.5143,16.2377
CZE,Bystřice pod Hostýnem Solar Power Plant,1.3,49.3953,17.6636
CZE,Bílany Solar Power Plant,4.5,49.3038,17.4179
CZE,Bílina Solar Power Plant,3.2,50.5535,13.7572
CZE,Běhařov Solar Power Plant,1.0,49.348,13.1598
CZE,Bělá nad Radbuzou Solar Power Plant,5.1,49.5949,12.722
CZE,Břasy Solar Power Plant,2.2,49.8353,13.5903
CZE,Břest,5.1,49.354,17.426
CZE,Břest Solar Power Plant,1.6,49.3538,17.4258
CZE,Březová Solar Power Plant,5.0,49.2563,17.7905
CZE,Bžany Solar Power Plant,1.9,50.5945,13.8885
CZE,Cerhovice Solar Power Plant,1.6,49.8482,13.8418
CZE,Chabařovice-Vyklice 1 Solar Power Plant,1.0,50.6644,13.9193
CZE,Chabařovice-Vyklice 2 Solar Power Plant,4.2,50.6644,13.9159
CZE,Chabařovice-Vyklice 3 Solar Power Plant,2.8,50.6732,13.9138
CZE,Chabařovice-Vyklice 7 Solar Power Plant,2.3,50.6689,13.9142
CZE,Chlebičov Solar Power Plant,1.0,49.9565,17.976
CZE,Chlum Solar Power Plant,1.0,49.9352,13.6627
CZE,Chlum u Třeboně Solar Power Plant,1.0,48.9514,14.9249
CZE,Chlumčany Solar Power Plant,2.0,50.3474,13.8309
CZE,Chomutov Solar Power Plant,13.0,50.457,13.4416
CZE,Chornice Solar Power Plant,1.2,49.6574,16.7539
CZE,Choustníkovo Hradiště 1 Solar Power Plant,3.0,50.424,15.8841
CZE,Choustníkovo Hradiště 2 Solar Power Plant,3.0,50.4211,15.8907
CZE,Chropyně Solar Power Plant,1.1,49.3571,17.3795
CZE,Chrudichromy Solar Power Plant,10.0,49.5078,16.6362
CZE,Chrudim Solar Power Plant,1.0,49.962,15.8044
CZE,Chrášťany Solar Power Plant,3.5,50.0412,14.2654
CZE,Chvalatice Solar Power Plant,3.5,48.9495,15.7519
CZE,Chvaletice power station,820.0,50.0275,15.4505
CZE,Chvalčov Solar Power Plant,1.8,49.3981,17.7058
CZE,Chýnov Solar Power Plant,2.0,49.4172,14.811
CZE,Dalešice,480.0,49.1245,16.1242
CZE,Dačice Solar Power Plant,4.8,49.0819,15.4592
CZE,Detmarovice power station,800.0,49.9072,18.4646
CZE,Dlouhé Stráně I,650.0,50.0854,17.1794
CZE,Dobev Solar Power Plant,2.5,49.2974,14.0592
CZE,Dobruška Solar Power Plant,1.8,50.2845,16.1252
CZE,Dobré Pole Solar Power Plant,1.7,48.8346,16.5353
CZE,Dobšice Solar Power Plant,1.9,48.8549,16.1055
CZE,Dolní Bousov Solar Power Plant,3.2,50.4402,15.1454
CZE,Dolní Dvořiště Solar Power Plant,1.6,48.6662,14.448
CZE,Dolní Pěna Solar Power Plant,1.0,49.1225,15.023
CZE,Domašín Solar Power Plant,1.5,49.7143,14.8384
CZE,Domaželice Solar Power Plant,1.0,49.428,17.5515
CZE,Doubek Solar Power Plant,1.1,50.0232,14.7495
CZE,Drnholec Solar Power Plant,2.3,48.8657,16.4668
CZE,Drásov - Jihomoravský Solar Power Plant,1.3,49.3244,16.4898
CZE,Drásov - Středočeský Solar Power Plant,3.9,49.7144,14.0958
CZE,Držovice Solar Power Plant,1.6,49.4826,17.1345
CZE,Dubany Solar Power Plant,1.0,50.3979,14.009
CZE,Dubá Solar Power Plant,1.2,50.536,14.5403
CZE,Dubí - SPR Solar Power Plant,4.9,50.6664,13.7924
CZE,Dubí - Sluneční park Dubí Solar Power Plant,1.0,50.6643,13.8096
CZE,Dukonavy,2040.0,49.0852,16.1479
CZE,Dvory Solar Power Plant,1.6,50.2098,15.0035
CZE,Dynín Solar Power Plant,2.0,49.1356,14.6412
CZE,Dívčice Solar Power Plant,2.8,49.1032,14.3168
CZE,Dřínov Solar Power Plant,2.5,49.2887,17.2316
CZE,Frymburk Solar Power Plant,4.2,48.6829,14.1905
CZE,Frýdek-Místek - Beskydská Solar Power Plant,2.3,49.6803,18.3909
CZE,Frýdek-Místek - ClearEnergy Solar Power Plant,1.0,49.683,18.3825
CZE,Havřice Solar Power Plant,2.0,49.026,17.6151
CZE,Hleďsebská Solar Power Plant,1.0,50.3548,14.5096
CZE,Hodonice Solar Power Plant,1.0,48.8395,16.1745
CZE,Hodonin power station,105.0,48.8474,17.1197
CZE,Hodonín Solar Power Plant,2.1,48.8679,17.1418
CZE,Holýšov Solar Power Plant,4.2,49.5868,13.0879
CZE,Honětice Solar Power Plant,3.3,49.2083,17.2475
CZE,Horky Solar Power Plant,1.5,49.8749,15.4423
CZE,Horní Libchava Solar Power Plant,2.0,50.7117,14.4848
CZE,Horní Moštěnice Solar Power Plant,1.0,49.4039,17.4609
CZE,Horní Poustevna Solar Power Plant,1.6,50.995,14.2953
CZE,Horní Pěna Solar Power Plant,2.0,49.0995,15.0397
CZE,Hory Solar Power Plant,3.8,50.2091,12.7928
CZE,Hostouň Solar Power Plant,2.6,49.5563,12.7717
CZE,Hostovice Solar Power Plant,4.8,50.0107,15.8853
CZE,Hostín Solar Power Plant,1.6,50.3369,14.5974
CZE,Hrabětice Solar Power Plant,1.8,48.7952,16.4237
CZE,Hradec Králové - Třebeš Solar Power Plant,2.2,50.1794,15.8212
CZE,Hradčany Solar Power Plant,3.7,49.3256,16.4629
CZE,Hrušovany,8.0,49.05,16.568
CZE,Hrušovany - Solar3 Solar Power Plant,2.0,48.8108,16.4222
CZE,Hrušovany - ČEZ Solar Power Plant,3.7,48.8115,16.3985
CZE,Hrádek Solar Power Plant,1.1,48.7889,16.2476
CZE,Hudcov Solar Power Plant,2.0,50.6314,13.7806
CZE,Hulín Solar Power Plant,1.7,49.3127,17.4521
CZE,Hustopeče Solar Power Plant,1.1,48.9514,16.7531
CZE,Hustopeče nad Bečvou Solar Power Plant,1.3,49.5259,17.8835
CZE,Jaroměřice nad Rokytnou Solar Power Plant,2.6,49.0926,15.8724
CZE,Jarošov nad Nežárkou - Solar Jarošov Solar Power Plant,2.1,49.1917,15.07
CZE,Jarošov nad Nežárkou - Solferino Solar Power Plant,1.7,49.1785,15.0754
CZE,Jeníkov Solar Power Plant,5.0,50.6251,13.746
CZE,Jesenec Solar Power Plant,1.4,49.6043,16.8675
CZE,Jevišovka Solar Power Plant,2.4,48.8338,16.4573
CZE,Jince Solar Power Plant,1.2,49.794,13.9756
CZE,Jiráskovo Předměstí Solar Power Plant,3.1,49.124,15.0131
CZE,Jílovice Solar Power Plant,1.3,48.8882,14.7316
CZE,Kalabousek Solar Power Plant,4.0,49.9273,15.3729
CZE,Kamenice nad Lipou Solar Power Plant,1.3,49.2913,15.0715
CZE,Kameničná Solar Power Plant,5.1,50.1124,16.426
CZE,Kamenný Újezd Solar Power Plant,1.4,49.7265,13.6299
CZE,Kaplice Solar Power Plant,2.4,48.7312,14.4781
CZE,Kaznějov Solar Power Plant,4.0,49.8851,13.3731
CZE,Kačice Solar Power Plant,2.0,50.1587,13.9951
CZE,Kerhartice Solar Power Plant,2.0,50.7693,14.4093
CZE,Kladno,404.0,50.1532,14.129
CZE,Kladno (TG6),110.0,50.1535,14.127
CZE,Klenovka Solar Power Plant,8.4,50.0209,15.5919
CZE,Klikov Solar Power Plant,1.3,48.9098,14.9049
CZE,Kojetín Solar Power Plant,4.0,49.3435,17.3082
CZE,Kolin Solar Power Plant,1.0,50.0618,15.2234
CZE,Komařice Solar Power Plant,2.3,48.8783,14.5421
CZE,Komorany power station,210.0,50.522,13.5718
CZE,Komorovice Solar Power Plant,2.3,49.5127,15.3408
CZE,Komárov - Al Trax Solar Power Plant,1.0,49.9174,17.9485
CZE,Komárov - Suntrax Solar Power Plant,1.0,49.9173,17.9515
CZE,Kondrac Solar Power Plant,1.0,49.6913,14.8787
CZE,Kopidlno Solar Power Plant,2.8,50.3356,15.249
CZE,Koprník 1 Solar Power Plant,1.0,50.472,15.0096
CZE,Koprník 2 Solar Power Plant,1.9,50.4715,15.0134
CZE,Kosořín - Stand-by Europe Solar Power Plant,1.9,49.981,16.2294
CZE,Kosořín 1 Solar Power Plant,2.0,49.9797,16.2381
CZE,Kosořín 2 Solar Power Plant,1.9,49.9813,16.2406
CZE,Kozojídky Solar Power Plant,1.2,48.9188,17.3894
CZE,Kožlany Solar Power Plant,4.0,49.994,13.5243
CZE,Kralice na Hané Solar Power Plant,3.0,49.4552,17.21
CZE,Kralovice Solar Power Plant,1.6,49.9871,13.4933
CZE,Kramolín Solar Power Plant,3.3,48.9054,14.7426
CZE,Krhanice Solar Power Plant,1.3,49.8549,14.5662
CZE,Krmelín Solar Power Plant,2.0,49.7366,18.2319
CZE,Krupá 2 Solar Power Plant,1.1,50.1697,13.7329
CZE,Krychnov Solar Power Plant,1.1,50.004,15.0548
CZE,Krčín Solar Power Plant,1.8,50.3555,16.1312
CZE,Kunkovice Solar Power Plant,1.5,49.1779,17.163
CZE,Kunovice Solar Power Plant,2.0,49.0353,17.4788
CZE,Kunštát Solar Power Plant,1.7,49.4935,16.5201
CZE,Kunžak Solar Power Plant,1.3,49.1297,15.1807
CZE,Kutná Hora Solar Power Plant,5.6,49.9375,15.2806
CZE,Kuřim Solar Power Plant,1.0,49.2992,16.5156
CZE,Kyjov - Top Centrum Solar Power Plant,3.9,49.0045,17.1066
CZE,Kámen Solar Power Plant,1.4,49.4944,13.21
CZE,Křenovice Solar Power Plant,1.5,49.1495,16.8359
CZE,Křepice Solar Power Plant,1.1,48.99,16.1028
CZE,Křižanov Solar Power Plant,1.0,49.399,16.1174
CZE,Ladná Solar Power Plant,4.0,48.8042,16.886
CZE,Lahošť Solar Power Plant,1.0,50.6209,13.7634
CZE,Lanžhot Solar Power Plant,2.0,48.7281,16.9424
CZE,Ledenice Solar Power Plant,1.4,48.9233,14.6321
CZE,Ledeč nad Sázavou Solar Power Plant,2.0,49.6829,15.275
CZE,Ledvice power station,640.0,50.5763,13.7803
CZE,Letkov Solar Power Plant,10.0,49.7294,13.4807
CZE,Lhotka Solar Power Plant,1.0,49.5005,17.4138
CZE,Liblice Solar Power Plant,1.1,50.0771,14.8775
CZE,Libníč Solar Power Plant,3.0,49.0223,14.5441
CZE,Libochovice - AX Trade Solar Power Plant,1.0,50.4013,14.0244
CZE,Libochovice - FEL3 Solar Power Plant,1.5,50.4007,14.0267
CZE,Libouchec Solar Power Plant,1.2,50.7618,14.0523
CZE,Lipnička Solar Power Plant,3.7,49.6551,15.3976
CZE,Lipno II,1.5,48.6333,14.2375
CZE,Lipno I,120.0,48.6259,14.304
CZE,Lipovka Solar Power Plant,1.1,50.1834,16.2629
CZE,Litostrov Solar Power Plant,1.9,49.2225,16.3397
CZE,Louny Solar Power Plant,1.0,50.3495,13.8187
CZE,Lukavice Solar Power Plant,1.6,50.0589,16.4938
CZE,Lužany Solar Power Plant,1.0,50.3345,15.7903
CZE,Lužice - Nobility Solar Projects Solar Power Plant,1.0,48.8476,17.0947
CZE,Lužická Solar Power Plant,2.0,50.7978,14.4503
CZE,Lžín Solar Power Plant,2.3,49.2217,14.8086
CZE,Malesice power station,165.0,50.085,14.5253
CZE,Malešovice Solar Power Plant,3.6,49.0313,16.4888
CZE,Markvartice - Photon Energy Solar Power Plant,1.0,50.7749,14.7738
CZE,Mastířovice 1 North Solar Power Plant,4.9,50.4921,14.3112
CZE,Mastířovice 1 South Solar Power Plant,2.0,50.4838,14.306
CZE,Medlov Solar Power Plant,2.3,49.0156,16.5371
CZE,Melnik power station,960.0,50.4131,14.4158
CZE,Micmanice Solar Power Plant,1.1,48.7906,16.1879
CZE,Milovice Solar Power Plant,1.6,48.8565,16.7006
CZE,Mimoň - Solar Liglass Solar Power Plant,5.0,50.6512,14.7433
CZE,Mimoň - ČEZ Solar Power Plant,17.5,50.6386,14.7309
CZE,Mirošov Solar Power Plant,1.0,49.6833,13.6701
CZE,Mladá Boleslav Solar Power Plant,1.0,50.4352,14.9132
CZE,Mlýnec Solar Power Plant,1.0,49.7014,12.7073
CZE,Mohelno Solar Power Plant,1.5,49.1215,16.201
CZE,Moravský Písek Solar Power Plant,1.9,48.9877,17.3219
CZE,Moravský Žižkov Solar Power Plant,1.2,48.8208,16.924
CZE,Morašice Solar Power Plant,1.0,49.9321,15.7121
CZE,Most Solar Power Plant,2.1,50.4824,13.6783
CZE,Moutnice Solar Power Plant,2.1,49.0645,16.7352
CZE,Mozolov Solar Power Plant,1.6,49.6106,15.4647
CZE,Mračnice Solar Power Plant,3.4,49.4996,12.8909
CZE,Mrlínek Solar Power Plant,2.0,49.4259,17.6749
CZE,Mrázov Solar Power Plant,1.0,49.9576,12.8396
CZE,Myslív Beta Solar Power Plant,2.0,49.4122,13.5827
CZE,Myštěves Solar Power Plant,2.8,50.3012,15.5613
CZE,Měnín Solar Power Plant,3.2,49.0743,16.6856
CZE,Napajedla Solar Power Plant,4.9,49.1893,17.5217
CZE,Nasavrky Solar Power Plant,3.0,49.8531,15.826
CZE,Nedakonice Solar Power Plant,2.0,49.0355,17.3837
CZE,Netolice Solar Power Plant,2.4,49.056,14.1892
CZE,Neznášov Solar Power Plant,1.2,50.3361,15.8404
CZE,Nihošovice Solar Power Plant,1.5,49.1927,13.8612
CZE,Nivnice Solar Power Plant,1.0,48.9953,17.6481
CZE,Novosedlice Solar Power Plant,1.0,50.6579,13.8116
CZE,Nová Včelnice Solar Power Plant,2.4,49.2282,15.0642
CZE,Nové Dvory Solar Power Plant,3.3,49.4317,14.4881
CZE,Nučice Solar Power Plant,2.0,50.0176,14.2201
CZE,Náměšť nad Oslavou Solar Power Plant,3.0,49.2154,16.167
CZE,Němčice nad Hanou Solar Power Plant,3.6,49.3381,17.2151
CZE,Ochoz Solar Power Plant,3.5,49.5975,16.9064
CZE,Omice Solar Power Plant,1.0,49.1592,16.4512
CZE,Onyx Solar Power Plant,3.0,49.9261,13.9909
CZE,Opatovice power station,360.0,50.1265,15.7933
CZE,Opava Solar Power Plant,1.0,49.9521,17.9158
CZE,Orlík,364.0,49.6066,14.1816
CZE,Oseček Solar Power Plant,1.0,50.1039,15.1449
CZE,Osečná Solar Power Plant,3.0,50.7236,14.9176
CZE,Oslavany Solar Power Plant,8.0,49.1201,16.3503
CZE,Ostrov u Stříbra Solar Power Plant,2.5,49.6982,13.0326
CZE,Otice Solar Power Plant,2.5,49.9072,17.8824
CZE,Otín Solar Power Plant,3.4,49.1453,15.0394
CZE,Pacov Solar Power Plant,1.9,49.4618,14.9943
CZE,Pavlíkov Solar Power Plant,1.3,50.058,13.7475
CZE,Peruc Solar Power Plant,1.6,50.3428,13.9721
CZE,Petkovy Solar Power Plant,3.0,50.4182,14.9132
CZE,Petrovice Solar Power Plant,3.3,48.9371,14.685
CZE,Planá Solar Power Plant,1.0,49.8693,12.7281
CZE,Plenkovice Solar Power Plant,1.0,48.9218,15.9943
CZE,Plzenska Tepalrenska,137.0,49.7542,13.3988
CZE,Plzenska energetika ELU III,65.0,49.7395,13.3455
CZE,Plzeň Křimice B Solar Power Plant,1.2,49.7495,13.3249
CZE,Plzeň Univerzitní Solar Power Plant,1.0,49.7262,13.3256
CZE,Plánička Solar Power Plant,1.3,48.7231,14.1303
CZE,Pocerady power station,1000.0,50.4278,13.6777
CZE,Podolí Solar Power Plant,1.4,49.4637,14.7275
CZE,Pohledy Solar Power Plant,5.8,49.6906,16.5473
CZE,Polešovice Solar Power Plant,2.0,49.0211,17.3501
CZE,Polom Solar Power Plant,1.5,49.5748,17.8608
CZE,Porici power station,165.0,50.5727,15.9634
CZE,Pozorka u Kladrub Solar Power Plant,4.0,49.7012,12.9933
CZE,Počerady,840.0,50.4267,13.6747
CZE,Pravčice Solar Power Plant,3.2,49.319,17.4936
CZE,Prostějov - Dulwich Trade Solar Power Plant,2.4,49.4627,17.1507
CZE,Prostějov - Meridian Solar Power Plant,2.2,49.4388,17.0963
CZE,Protivín Solar Power Plant,3.2,49.2157,14.1975
CZE,Prunerov,750.0,50.4178,13.2592
CZE,Pržno Solar Power Plant,3.0,49.6181,18.3604
CZE,Pucov Solar Power Plant,1.7,49.2497,16.1823
CZE,Páleč Solar Power Plant,1.0,50.3104,14.0551
CZE,Pánov Solar Power Plant,2.1,48.8825,17.1425
CZE,Předbořice Solar Power Plant,1.5,49.609,14.8302
CZE,Přeštice Solar Power Plant,1.0,49.5698,13.3224
CZE,Příbram Solar Power Plant,1.5,49.7061,13.9976
CZE,Příkazy u Olomouce Solar Power Plant,1.6,49.6361,17.1538
CZE,Přímětice Solar Power Plant,3.4,48.8849,16.0266
CZE,Radvanice Solar Power Plant,2.3,49.5169,17.4855
CZE,Raková u Konice Solar Power Plant,6.5,49.5992,16.9441
CZE,Ralsko 1 Solar Power Plant,14.2,50.5998,14.8878
CZE,Ralsko 2 Solar Power Plant,12.8,50.5787,14.7917
CZE,Ralsko 3 Solar Power Plant,6.6,50.5747,14.8465
CZE,Ralsko 4 Solar Power Plant,4.5,50.608,14.8848
CZE,Rataje Solar Power Plant,2.2,49.3521,14.44
CZE,Ratíškovice Solar Power Plant,2.2,48.9118,17.176
CZE,Rodvínov Solar Power Plant,1.4,49.1613,15.0528
CZE,Rokytnice nad Rokytnou Solar Power Plant,1.0,49.1804,15.7718
CZE,Rosice Solar Power Plant,2.7,49.198,16.4026
CZE,Roudnice,7.0,50.317,14.32
CZE,Roudné Solar Power Plant,2.7,48.9343,14.4751
CZE,Rozstání Solar Power Plant,2.0,49.7428,16.7226
CZE,Rozvadov 1 Solar Power Plant,2.3,49.6725,12.5873
CZE,Rozvadov 2 Solar Power Plant,1.7,49.6765,12.5921
CZE,Roštín 1 Solar Power Plant,1.2,49.1911,17.2809
CZE,Roštín 2 Solar Power Plant,1.4,49.1929,17.2846
