Country_Code,Name,Gppd_Idnr,Capacity_Mw,Latitude,Longitude
AUS,Blue Lake Milling Power Plant,AUS0000376,1.0,-36.3164,140.7575
AUS,Bluff Point (Woolnorth) Wind Farm,AUS0000009,65.0,-40.7207,144.6869
AUS,Boco Rock,AUS0000394,113.0,-36.5763,149.1267
AUS,Bodangora Wind Farm,AUS0000422,113.0,-32.4146,149.0998
AUS,Bogong (Mount Beauty Hydro Scheme),AUS0000102,300.0,-36.8055,147.228
AUS,Braemar 1,AUS0000152,504.0,-27.1109,150.9053
AUS,Braemar 2,AUS0000153,519.0,-27.1128,150.9049
AUS,Bremer Bay Diesel Backup,AUS0000349,1.3,-34.4018,119.3888
AUS,Brewer,AUS0000256,8.5,-23.8817,133.8281
AUS,Brisbane BNE,WKS0070137,6.0,-27.404,153.11
AUS,Broadmeadows,AUS0000082,12.2,-37.6878,144.9663
AUS,Broadwater,AUS0000268,38.0,-29.0118,153.4335
AUS,Broken Hill,AUS0000305,50.0,-31.9863,141.4203
AUS,Broken Hill Solar Plant,AUS0000477,53.0,-31.9867,141.3915
AUS,Brooklyn,AUS0000079,2.83,-37.818,144.8319
AUS,Broome,AUS0000180,39.6,-17.981,122.2046
AUS,Brown Mountain,AUS0000269,4.95,-36.5951,149.474
AUS,Browns Plains,AUS0000078,2.2,-27.6721,153.0663
AUS,Bulwer Island,AUS0000461,33.0,-27.4036,153.1363
AUS,Bungala I,WKS0066021,110.0,-32.427,137.838
AUS,Bungala II,WKS0070392,110.0,-32.408,137.841
AUS,Burrendong,AUS0000300,19.0,-32.6646,149.108
AUS,Burrinjuck Power Station,AUS0000048,27.0,-35.0025,148.5834
AUS,Burrup Peninsula (Karratha Gas Plant),AUS0000181,240.0,-20.6286,116.7821
AUS,Burrup Peninsula (Pluto Phase 1),AUS0000182,160.0,-20.5937,116.7802
AUS,Butlers Gorge,AUS0000127,14.4,-42.2669,146.2618
AUS,CSIRO Energy Centre,AUS0000438,1.5,-32.8835,151.7275
AUS,Callide A,AUS0000178,30.0,-24.334,150.628
AUS,Callide B,AUS0000177,700.0,-24.3449,150.6197
AUS,Callide C,AUS0000176,840.0,-24.3449,150.6182
AUS,Camballin,AUS0000414,1.04,-18.0278,124.1621
AUS,Canning Vale,AUS0000330,4.0,-32.0739,115.8914
AUS,Cannington Mine,AUS0000452,40.0,-21.8601,140.9158
AUS,Canunda Wind Farm,AUS0000064,46.0,-37.7603,140.4033
AUS,Cape Bridgewater Wind Farm,AUS0000007,58.0,-38.3577,141.385
AUS,Cape Lambert,AUS0000462,105.0,-20.6488,117.1407
AUS,Cape Nelson North Wind Farm,AUS0000112,22.0,-38.3676,141.543
AUS,Cape Nelson South Wind Farm,AUS0000111,44.0,-38.412,141.543
AUS,Cape Preston,AUS0000457,450.0,-21.0767,116.159
AUS,Cape Sir William Grant Wind Farm,AUS0000110,54.0,-38.3976,141.6209
AUS,Capital Hill Wind Farm,AUS0000047,140.0,-35.166,149.5186
AUS,Capral (Aluminium Smelter),AUS0000270,300.0,-32.7897,151.4813
AUS,Carnarvon,AUS0000386,15.0,-24.8692,113.6754
AUS,Catagunya,AUS0000126,48.0,-42.4524,146.5977
AUS,Cathedral Rocks Wind Farm,AUS0000063,66.0,-34.8509,135.5852
AUS,Cawse Nickel Mine,AUS0000415,21.0,-30.3808,121.1635
AUS,Cethana,AUS0000144,85.0,-41.4787,146.1349
AUS,Challicum Hills Wind Farm,AUS0000006,52.5,-37.3898,143.114
AUS,Channel Island,AUS0000261,310.0,-12.555,130.8666
AUS,Charlestown Square,AUS0000401,2.8,-32.9643,151.6936
AUS,Childers,WKS0068499,75.0,-25.28,152.38
AUS,Christmas Creek Iron Ore Mine,AUS0000221,58.0,-22.399,119.732
AUS,Clare Solar Farm,AUS0000528,130.0,-19.8398,147.2105
AUS,Claytons,AUS0000083,11.0,-37.9502,145.1187
AUS,Clements Gap Wind Farm,AUS0000025,57.0,-33.5086,138.1192
AUS,Clermont Solar Farm,AUS0000619,100.0,-22.8446,147.5855
AUS,Cloudbreak,AUS0000324,44.0,-22.3247,119.404
AUS,Clover,AUS0000103,30.0,-36.7853,147.2205
AUS,Cluny,AUS0000125,17.0,-42.5064,146.6812
AUS,Cockburn,AUS0000183,240.0,-32.2001,115.7737
AUS,Codrington Wind Farm,AUS0000015,18.2,-38.2835,141.9547
AUS,Collgar Wind Farm,AUS0000307,206.0,-31.5432,118.4566
AUS,Collie (Bluewaters),AUS0000184,416.0,-33.331,116.229
AUS,Collie A,AUS0000208,340.0,-33.3422,116.2612
AUS,Collinsville,AUS0000179,190.0,-20.5447,147.8049
AUS,Collinsville Solar Farm,AUS0000590,42.0,-20.5411,147.8074
AUS,Colongra,AUS0000271,724.0,-33.2099,151.5448
AUS,Condamine A,AUS0000154,144.0,-26.6682,150.27
AUS,Condong Sugar Mill,AUS0000263,30.0,-28.3138,153.4341
AUS,Copeton,AUS0000301,24.0,-29.9102,150.9235
AUS,Coral Bay Diesel Backup,AUS0000351,2.24,-23.1521,113.7762
AUS,Corio,AUS0000336,1.0,-38.0587,144.4056
AUS,Crookwell Wind Farm,AUS0000046,4.8,-34.5165,149.5425
AUS,Crowlands Wind Farm,AUS0000518,80.0,-37.1216,143.1537
AUS,Cullerin Range Wind Farm,AUS0000003,30.0,-34.805,149.4001
AUS,Daandine,AUS0000155,33.0,-27.0863,150.943
AUS,Dampier,AUS0000185,120.0,-20.648,116.7219
AUS,Darling Downs,AUS0000156,644.0,-27.1169,150.8942
AUS,Darling Downs Solar Farm,AUS0000526,110.0,-27.1169,150.8942
AUS,Darlot Gold Mine,AUS0000321,11.7,-27.8972,121.2698
AUS,Dartmouth (Mount Beauty Hydro Scheme),AUS0000109,150.0,-36.5564,147.5206
AUS,Darwin DRW,WKS0068285,4.0,-12.4157,130.8908
AUS,Daydream Solar Farm ,AUS0000531,50.0,-20.4947,147.7707
AUS,DeGrussa,WKS0065085,10.6,-25.55,119.317
AUS,Denham Diesel Backup,AUS0000353,1.6,-25.9167,113.534
AUS,Derby,AUS0000366,12.53,-17.3141,123.6441
AUS,Devils Gate,AUS0000136,60.0,-41.3505,146.2632
AUS,Diamantina,AUS0000459,242.0,-20.7837,139.4833
AUS,Dry Creek,AUS0000233,156.0,-34.8475,138.5818
AUS,Dubbo,WKS0064626,30.0,-32.273,148.658
AUS,EarthPower Biomass Plant,AUS0000272,3.9,-33.8204,151.042
AUS,Eastern Creek,AUS0000045,5.4,-33.8142,150.8537
AUS,Eastern Creek 2,AUS0000044,8.984,-33.8125,150.8617
AUS,Eildon,AUS0000084,120.0,-37.222,145.9215
AUS,Eildon Small Hydro,AUS0000335,5.0,-37.2431,145.8974
AUS,Elliott,AUS0000488,1.0,-17.5504,133.5393
AUS,Emerald Solar Farm,AUS0000581,68.0,-23.5084,148.1347
AUS,Emu Downs,WKS0068582,20.0,-30.489,115.416
AUS,Emu Downs Wind Farm,AUS0000043,79.2,-30.4882,115.3768
AUS,Energy Brix,AUS0000085,195.0,-38.2546,146.4137
AUS,Eraring,AUS0000306,41.5,-33.0617,151.5223
AUS,Esperance,AUS0000186,33.0,-33.8762,121.8998
AUS,Esperance Wind Farm Nine Mile Beach,AUS0000042,3.6,-33.8927,121.7778
AUS,Esperance Wind Farm Ten Mile Lagoon,AUS0000391,2.03,-33.8802,121.769
AUS,Exmouth,AUS0000372,8.0,-21.9465,114.125
AUS,Fisher,AUS0000135,43.2,-41.6732,146.2687
AUS,Fitzroy Crossing,AUS0000367,4.06,-18.1956,125.5597
AUS,Gannawarra Solar Farm,AUS0000601,60.0,-35.6762,143.4553
AUS,Geraldton,AUS0000187,21.0,-28.7701,114.6485
AUS,German Creek,AUS0000157,45.2,-22.9281,148.5515
AUS,Gladstone,AUS0000158,1680.0,-23.8508,151.2187
AUS,Glenbawn,AUS0000275,5.8,-32.1097,150.9982
AUS,Glennies Creek,AUS0000276,13.0,-32.4598,151.1286
AUS,Glenorchy,AUS0000418,1.6,-42.8415,147.255
AUS,Goondiwindi,WKS0069520,4.5,-28.325,150.375
AUS,Gordon,AUS0000143,432.0,-42.7405,145.9828
AUS,Gosnells,AUS0000331,1.1,-32.0228,116.0129
AUS,Grange Avenue,AUS0000041,2.0,-33.7029,150.8312
AUS,Grasmere Wind Farm (Albany Stage II),AUS0000309,13.8,-35.0507,117.7638
AUS,Greenough River Solar Farm,AUS0000474,10.0,-28.9043,115.1119
AUS,Griffith Solar Farm,AUS0000511,36.0,-34.3155,146.1094
AUS,Gullen,WKS0068350,10.0,-34.61,149.476
AUS,Gullen Range Wind Farm,AUS0000482,165.5,-34.6149,149.4597
AUS,Gunning,AUS0000040,47.0,-34.6977,149.3861
AUS,Guthega,AUS0000303,80.0,-36.3501,148.4135
AUS,Hallam Road,AUS0000077,8.984,-38.0535,145.2699
AUS,Hallet 5 - The Bluff,AUS0000454,52.5,-33.3855,138.7928
AUS,Hallett,AUS0000250,228.3,-33.3487,138.7517
AUS,Hallett 1 Brown Hill Wind Farm,AUS0000453,94.5,-33.3397,138.7323
AUS,Hallett 2 Hallet Hill Wind Farm,AUS0000455,71.4,-33.5226,138.8552
AUS,Halls Creek,AUS0000368,3.69,-18.2328,127.6619
AUS,Hamilton Solar Farm,AUS0000530,69.0,-20.5048,147.7671
AUS,Haughton River Solar Farm,AUS0000592,500.0,-19.733,147.0483
AUS,Hayman Solar Farm,AUS0000532,180.0,-20.4877,147.7449
AUS,Hazelwood,AUS0000087,1600.0,-38.2731,146.3923
AUS,Henderson,AUS0000355,3.2,-32.165,115.8008
AUS,Highbury,AUS0000343,2.0,-34.849,138.7203
AUS,Hobart,AUS0000419,1.0,-42.8883,147.2888
AUS,Hopetoun Diesel Backup,AUS0000412,1.3,-33.905,120.1299
AUS,Hopetoun Wind Turbines,AUS0000413,1.2,-33.9078,120.1297
AUS,Hughendon,WKS0069764,20.0,-20.875,144.17
AUS,Hume,AUS0000076,70.0,-36.1066,147.0326
AUS,Hunter,AUS0000277,29.0,-32.836,151.4505
AUS,Hunter Valley,AUS0000278,50.0,-32.3893,150.9664
AUS,Inkerman Sugar Mill,AUS0000145,10.5,-19.6422,147.4016
AUS,Invicta Sugar Mill,AUS0000056,150.0,-19.5167,147.1065
AUS,Isis Central Sugar Mill,AUS0000159,25.0,-25.194,152.2086
AUS,Jacks Gully,AUS0000039,2.3,-34.0734,150.7427
AUS,Jeeralang A,AUS0000088,204.0,-38.2753,146.4263
AUS,Jeeralang B,AUS0000089,228.0,-38.2746,146.4249
AUS,Jindabyne Dam Mini Hydro,AUS0000021,1.1,-36.4351,148.6333
AUS,John Butters,AUS0000134,144.0,-42.1548,145.5345
AUS,Jounama,AUS0000038,14.0,-35.562,148.3055
AUS,Jundee Gold Mine,AUS0000222,21.0,-26.3712,120.5776
AUS,KRC Cogeneration Plant,AUS0000332,4.2,-27.4453,153.1185
AUS,Kalamia Sugar Mill,AUS0000160,9.0,-19.5223,147.4152
AUS,Kalamunda,AUS0000329,1.3,-31.9768,115.9988
AUS,Kalbarri Wind Farm,AUS0000405,1.7,-27.8995,114.1946
AUS,Kalgoorlie (Parkeston),AUS0000188,110.0,-30.7378,121.5065
AUS,Kalgoorlie Nickel Smelter,AUS0000209,42.0,-30.8737,121.4842
AUS,Kambalda,AUS0000210,42.0,-31.1919,121.6741
AUS,Kangaroo Valley (Shoalhaven Scheme),AUS0000279,160.0,-34.723,150.4795
AUS,Karadoc Solar Farm,AUS0000448,112.0,-34.4154,142.2521
AUS,Kareeya,AUS0000161,88.0,-17.767,145.5779
AUS,Karratha,AUS0000189,86.0,-20.7626,116.8375
AUS,Katherine,AUS0000259,34.7,-14.4587,132.2445
AUS,Kemerton,AUS0000211,260.9,-33.1633,115.7805
AUS,Kiata Wind Farm,AUS0000506,31.05,-36.3966,141.7474
AUS,Kidston I,WKS0066503,50.0,-18.89,144.14
AUS,King Island (Currie),AUS0000449,8.55,-39.9388,143.892
AUS,Kogan Creek,AUS0000162,744.0,-26.9177,150.7493
AUS,Koombooloomba,AUS0000055,7.3,-17.8313,145.6034
AUS,Kununurra,AUS0000370,12.4,-15.7796,128.7395
AUS,Kwinana,AUS0000194,21.0,-32.197,115.7759
AUS,Kwinana (Alcoa Refinery),AUS0000190,74.5,-32.1946,115.7797
AUS,Kwinana Cogeneration,AUS0000193,123.0,-32.2225,115.7661
AUS,Kwinana High Efficiency Gas Turbine Plant,AUS0000195,200.0,-32.1973,115.7754
AUS,Kwinana NewGen,AUS0000196,320.0,-32.202,115.7728
AUS,Kwinana Swift,AUS0000197,120.0,-32.2243,115.7783
AUS,Ladbroke Grove,AUS0000244,80.0,-37.4567,140.7827
AUS,Lake Bonney Stage 1 Wind Farm,AUS0000483,80.5,-37.7815,140.4058
AUS,Lake Bonney Stage 2 Wind Farm,AUS0000062,159.0,-37.8149,140.4195
AUS,Lake Bonney Stage 3 Wind Farm,AUS0000484,39.0,-37.7505,140.393
AUS,Lake Cargelligo CSP,WKS0071027,3.0,-33.311,146.4092
AUS,Lake Echo,AUS0000124,32.4,-42.2537,146.6207
AUS,Lake Glenmaggie,AUS0000086,4.0,-37.9047,146.8011
AUS,Lake Keepit,AUS0000304,6.5,-30.8792,150.4914
AUS,Lake William Hovell,AUS0000099,2.0,-36.9129,146.3921
AUS,Lakeland QLD,WKS0064540,10.9,-15.869,144.862
AUS,Landfill Management Services Shoal Bay,AUS0000252,1.1,-12.3892,130.9254
AUS,Laverton,AUS0000371,1.5,-28.6216,122.3965
AUS,Laverton (Granny Smith Gold Mine),AUS0000219,30.6,-28.8096,122.415
AUS,Laverton North,AUS0000090,312.0,-37.8416,144.7887
AUS,Leichhardt,AUS0000460,60.0,-20.7835,139.4864
AUS,Leinster Nickel Mine,AUS0000212,59.0,-27.8141,120.699
AUS,Lemonthyme,AUS0000132,81.6,-41.6038,146.139
AUS,Leonards Hill,AUS0000341,4.1,-37.4271,144.1222
AUS,Leonora,AUS0000409,4.43,-28.8811,121.3213
AUS,Liapootah,AUS0000123,87.3,-42.3763,146.5099
AUS,Liddell,AUS0000280,2200.0,-32.3713,150.9776
AUS,Liddell Solar Thermal,AUS0000473,9.3,-32.3761,150.9797
AUS,Lilyvale Solar Farm,AUS0000582,100.0,-23.0875,148.439
AUS,Lincoln Gap,AUS0000620,10.0,-32.5645,137.5572
AUS,Longford,AUS0000091,31.0,-38.2236,147.1657
AUS,Lonsdale,AUS0000234,20.0,-35.1097,138.491
AUS,Lower Lake Margaret,AUS0000131,3.2,-42.0147,145.5261
AUS,Lower Rubicon,AUS0000338,13.55,-37.3027,145.8458
AUS,Loy Yang A,AUS0000092,2180.0,-38.2536,146.5746
AUS,Loy Yang B,AUS0000075,1000.0,-38.2564,146.5864
AUS,Lucas Heights I,AUS0000037,5.39,-34.0293,151.0021
AUS,Lucas Heights II,AUS0000036,16.0,-34.0481,150.9739
AUS,Macarthur Wind Farm,AUS0000417,420.0,-38.0648,142.1844
AUS,Mackay,AUS0000146,30.0,-21.1446,149.1591
AUS,Mackintosh,AUS0000142,79.9,-41.6997,145.6461
AUS,Macknade Sugar Mill,AUS0000174,8.0,-18.589,146.258
AUS,Mandurah,AUS0000357,1.3,-32.5079,115.759
AUS,Manildra Solar Farm,AUS0000604,46.0,-33.1733,148.718
AUS,Marble Bar Diesel Backup,AUS0000365,1.28,-21.1649,119.7419
AUS,Maryborough,AUS0000346,7.5,-25.5476,152.7171
AUS,Maryvale Mill,AUS0000308,54.5,-38.1809,146.4479
AUS,McArthur River Mine,AUS0000424,78.0,-16.4335,136.0935
AUS,McKay Creek (Mount Beauty Hydro Scheme),AUS0000104,150.0,-36.8584,147.2345
AUS,Meadowbank,AUS0000122,40.0,-42.6112,146.8457
AUS,Meekatharra,AUS0000408,2.9,-26.5952,118.483
AUS,Melbourne,AUS0000333,1.2,-37.8086,144.9685
AUS,Merredin,AUS0000450,82.0,-31.5423,118.227
AUS,Mica Creek,AUS0000446,325.0,-20.7776,139.4906
AUS,Millmerran,AUS0000163,856.0,-27.9615,151.2789
AUS,Mintaro,AUS0000249,90.0,-33.9031,138.7383
AUS,Moorabool North Wind Farm,AUS0000602,131.0,-37.655,144.1913
AUS,Moorabool South Wind Farm,AUS0000603,131.0,-37.7402,144.1622
AUS,Moranbah,AUS0000164,12.56,-21.9851,148.0246
AUS,Moranbah North,AUS0000054,45.7,-21.8967,147.9507
AUS,Moree,AUS0000491,60.0,-29.5722,149.8669
AUS,Mornington,AUS0000093,1.0,-38.3916,144.8553
AUS,Mortlake,AUS0000108,566.0,-38.0632,142.6675
AUS,Mortons Lane Wind Farm,AUS0000492,20.0,-37.8413,142.4653
AUS,Mount Keith Nickel Mine,AUS0000213,112.0,-27.2146,120.548
AUS,Mount Magnet,AUS0000207,1.9,-28.0871,117.8327
AUS,Mount Millar Wind Farm,AUS0000061,70.0,-33.6255,136.7039
AUS,Mount Stuart,AUS0000165,423.0,-19.338,146.8512
AUS,Mt Gambier,AUS0000443,10.0,-37.8388,140.8057
AUS,Mt Gellibrand Wind Farm,AUS0000494,189.0,-38.2587,143.8019
AUS,Mt Mercer Wind Farm,AUS0000478,131.0,-37.8317,143.8892
AUS,Mt Piper,AUS0000281,1400.0,-33.3589,150.0313
AUS,Mugga Lane,AUS0000034,3.5,-35.3953,149.1458
AUS,Mugga Lane Solar Park,AUS0000617,13.0,-35.3989,149.146
AUS,Muja C,AUS0000214,400.0,-33.446,116.3062
AUS,Muja D,AUS0000215,454.0,-33.4464,116.3074
AUS,Mulgrave,AUS0000375,13.0,-17.0932,145.7887
AUS,Mumbida Wind Farm,AUS0000475,55.0,-28.9918,114.9599
AUS,Mungarra,AUS0000216,112.0,-28.8893,115.1177
AUS,Mungullah,AUS0000387,18.0,-24.8911,113.7095
AUS,Munmorah,AUS0000282,600.0,-33.2117,151.5418
AUS,Murra Warra Wind Farm,AUS0000610,429.0,-36.4333,142.3182
AUS,Murray 1,AUS0000107,950.0,-36.2467,148.1901
AUS,Murray 2,AUS0000106,552.0,-36.2423,148.1362
AUS,Murrin Murrin (Nickel Mine),AUS0000223,78.0,-28.9238,121.3293
AUS,Musselroe,AUS0000420,168.0,-40.7798,148.0097
AUS,Narrogin Bioenergy Plant,AUS0000444,1.0,-32.9521,117.1916
AUS,Narromine,WKS0064625,15.0,-32.224,148.256
AUS,Neerabup,AUS0000198,330.0,-31.6712,115.8021
AUS,Newman Iron Ore Mine,AUS0000199,170.0,-23.3443,119.7086
AUS,Newport,AUS0000094,500.0,-37.8415,144.8942
AUS,Nhulunbuy,AUS0000614,24.0,-12.1889,136.6872
AUS,Nieterana,AUS0000013,2.2,-42.2686,146.2629
AUS,Nine Network,AUS0000316,3.2,-33.811,151.1966
AUS,Noranda,AUS0000326,1.1,-31.8654,115.8773
AUS,Normanton,WKS0067635,4.5,-17.681,141.05
AUS,Norseman Mine,AUS0000320,9.0,-32.1963,121.7943
AUS,North Brown Hill  Wind Farm,AUS0000024,132.3,-33.3093,138.7296
AUS,North Sydney,AUS0000314,2.4,-33.8398,151.2069
AUS,Northam,WKS0069241,10.0,-31.652,116.711
AUS,Numurkah Solar Farm,AUS0000587,100.0,-36.1592,145.4746
AUS,Nymboida,AUS0000283,33.6,-29.9257,152.7417
AUS,Nyngan Solar Plant,AUS0000476,102.0,-31.5527,147.0854
AUS,Oakey,AUS0000166,282.0,-27.4183,151.6797
AUS,Oakey 1,WKS0070607,25.0,-27.406,151.647
AUS,Oakey 2,WKS0070608,55.0,-27.412,151.655
AUS,Oakland Hills Wind Farm,AUS0000016,67.0,-37.6871,142.5467
AUS,Oaky,AUS0000284,4.8,-30.5751,152.069
AUS,Oaky Creek,AUS0000167,20.0,-22.9878,148.5817
AUS,Onslow,AUS0000411,3.6,-21.6582,115.099
AUS,Ord River,AUS0000224,30.0,-16.1201,128.7383
AUS,Osborne,AUS0000235,180.0,-34.798,138.5079
AUS,Owen Springs,AUS0000255,36.0,-23.8636,133.8255
AUS,Paloona,AUS0000130,28.0,-41.2826,146.249
AUS,Paraburdoo,AUS0000229,155.0,-23.2233,117.6133
AUS,Paraburdoo (Standby),AUS0000228,20.0,-23.2238,117.6137
AUS,Parkes Solar Farm,AUS0000516,66.0,-33.1027,148.075
AUS,Pedler Creek,AUS0000236,3.0,-35.2023,138.5021
AUS,Pelican Point,AUS0000237,478.0,-34.765,138.5053
AUS,Perth Zoo,AUS0000426,2.37,-31.9767,115.8548
AUS,Peterborough SA,WKS0071194,4.9,-32.945,138.905
AUS,Pindari,AUS0000012,6.7,-29.3886,151.2442
AUS,Pine Creek,AUS0000258,34.76,-13.7856,131.8624
AUS,Pinjar,AUS0000200,576.0,-31.5568,115.8204
AUS,Pinjarra Bauxite Mine and Alumina Refinery,AUS0000201,280.0,-32.6473,115.9469
AUS,Pioneer Sugar Mill,AUS0000053,67.8,-19.5575,147.3308
AUS,Plane Creek Sugar Mill,AUS0000074,14.0,-21.4282,149.2159
AUS,Plutonic Gold Mine,AUS0000225,28.0,-25.311,119.4508
AUS,Poatina,AUS0000121,100.0,-41.8115,146.9192
AUS,Port Hedland,AUS0000206,126.0,-20.4283,118.5498
AUS,Port Hedland (Smaller),AUS0000325,84.0,-20.3782,118.5384
AUS,Port Lincoln,AUS0000238,73.5,-34.7003,135.8044
AUS,Port Stanvac,AUS0000345,57.6,-35.1104,138.4915
AUS,Proserpine Sugar Mill,AUS0000311,17.0,-20.3985,148.5797
AUS,Quarantine,AUS0000239,224.0,-34.7793,138.5224
AUS,Racecourse Mill,AUS0000493,3.5,-21.1635,149.1344
AUS,Ravensthorpe,AUS0000202,56.0,-33.61,120.36
AUS,Red Hill,AUS0000327,3.65,-31.8317,116.0992
AUS,Redbank,AUS0000285,150.0,-32.5802,151.0719
AUS,Reece,AUS0000141,238.0,-41.7238,145.1359
AUS,Remount,AUS0000115,2.2,-41.395,147.1554
AUS,Repulse,AUS0000120,28.0,-42.5077,146.647
AUS,Revesby Workers Club,AUS0000317,2.5,-33.9534,151.0137
AUS,Rochedale,AUS0000073,4.0,-27.5591,153.1236
AUS,Rockingham,AUS0000358,2.1,-32.2863,115.8154
AUS,Rocky Point Sugar Sugar Mill,AUS0000060,30.0,-27.7334,153.3276
AUS,Roghan Road,AUS0000072,2.0,-27.3388,153.0344
AUS,Rollingstone QLD,WKS0068501,125.0,-19.03,146.394
AUS,Roma,AUS0000147,80.0,-26.5772,148.8402
AUS,Ron Goodin,AUS0000254,44.6,-23.7091,133.8912
AUS,Ross River,WKS0068498,148.0,-19.424,146.715
AUS,Rowallan,AUS0000129,10.5,-41.7295,146.2176
AUS,Roy Hill,AUS0000490,6.0,-22.4812,119.9472
AUS,Royalla Solar Farm,AUS0000485,20.0,-35.4897,149.1435
AUS,Rubicon,AUS0000095,13.55,-37.3272,145.8605
AUS,Rugby Run Solar Farm,AUS0000618,65.0,-22.1405,147.9188
AUS,Sapphire Wind Farm,AUS0000607,270.0,-29.6997,151.4119
AUS,Savannah Nickel Mine,AUS0000407,10.8,-17.3631,128.0331
AUS,Shenton Park WMRC Project,AUS0000328,1.0,-31.9577,115.7924
AUS,Shepparton Biogas Generation Plant,AUS0000017,1.1,-36.3218,145.379
AUS,Smithfield Energy,AUS0000286,170.9,-33.85,150.9495
AUS,Snowtown North,AUS0000005,148.0,-33.714,138.1402
AUS,Snowtown South,AUS0000456,126.0,-33.8302,138.1184
AUS,Snuggery,AUS0000245,63.0,-37.6646,140.4156
AUS,Solomon Iron Ore Mine,AUS0000458,125.0,-22.1581,117.9849
AUS,Somerton,AUS0000096,160.0,-37.6318,144.9531
AUS,South Cardup (Shale Road Landfill),AUS0000359,3.3,-32.2664,116.0193
AUS,South Johnstone,AUS0000374,20.0,-17.6057,145.991
AUS,Springvale,AUS0000071,4.2,-37.9733,145.1396
AUS,St George Leagues Club,AUS0000318,1.0,-33.9748,151.1294
AUS,Stanwell,AUS0000168,1460.0,-23.5097,150.3195
AUS,Stapylton Green Energy,AUS0000347,4.8,-27.7334,153.2463
AUS,Starfish Hill Wind Farm,AUS0000052,34.5,-35.5678,138.1432
AUS,Studland Bay (Woolnorth) Wind Farm,AUS0000010,75.0,-40.7788,144.7362
AUS,Summerhill,WKS0069943,5.0,-32.891,151.65
AUS,Summerhill,AUS0000033,2.2,-32.8885,151.643
AUS,Sun Metals Solar Farm,AUS0000623,124.0,-19.3355,146.8885
AUS,Suncoast Gold Macadamia,AUS0000059,1.5,-26.2261,152.6981
AUS,Sunraysia,WKS0069205,200.0,-34.804,143.491
AUS,Sunrise Dam,AUS0000226,28.4,-29.0927,122.4393
AUS,Susan River,WKS0068500,98.0,-25.32,152.405
AUS,Swan Hill,WKS0070787,19.0,-35.342,143.518
AUS,Swanbank E,AUS0000149,385.0,-27.6554,152.8179
AUS,Symex Port Melbourne,AUS0000097,5.9,-37.8298,144.9444
AUS,Tableland,AUS0000373,7.0,-17.1193,145.345
AUS,Tahmoor,AUS0000287,7.0,-34.2482,150.5808
AUS,Tailem Bend Solar Farm,AUS0000599,95.0,-35.2708,139.4924
AUS,Tallawarra,AUS0000288,460.0,-34.5228,150.8081
AUS,Tamala Park,AUS0000356,4.65,-31.7078,115.7266
AUS,Tamar Valley,AUS0000138,390.0,-41.1401,146.9036
AUS,Taralga Wind Farm,AUS0000594,107.0,-34.4314,149.8652
AUS,Tarong,AUS0000171,1400.0,-26.7824,151.9153
AUS,Tarong (Oil),AUS0000169,15.0,-26.7858,151.9172
AUS,Tarong North,AUS0000170,443.0,-26.7758,151.9146
AUS,Tarraleah,AUS0000119,90.0,-42.3012,146.4572
AUS,Tatura Biogas Generation Plant,AUS0000018,1.1,-36.4793,145.235
AUS,Tea Tree Gully,AUS0000344,1.0,-34.8303,138.7129
AUS,Telfer Gold Mine,AUS0000230,159.0,-21.7129,122.2091
AUS,Tennant Creek,AUS0000253,16.7,-19.6549,134.1753
AUS,Teralba,AUS0000289,3.0,-32.9455,151.6119
AUS,Terminal Storage,AUS0000058,2.5,-34.8393,138.7112
AUS,The Drop,AUS0000011,3.0,-35.6043,145.7837
AUS,Ti Tree Bioenergy,AUS0000070,3.3,-27.6802,152.6593
AUS,Timber Creek,AUS0000486,1.0,-15.6562,130.479
AUS,Tods Corner,AUS0000118,1.7,-41.9707,146.7938
AUS,Tomago Aluminium Smelter,AUS0000290,810.0,-32.8217,151.7178
AUS,Toora Wind Farm,AUS0000069,21.0,-38.6451,146.3441
AUS,Torrens Island A,AUS0000240,480.0,-34.8068,138.5213
AUS,Torrens Island B,AUS0000241,800.0,-34.8052,138.5226
AUS,Tower Mine,AUS0000291,41.2,-34.2207,150.7179
AUS,Townsville,AUS0000172,220.0,-19.2011,146.6187
AUS,Traralgon Network Support Station,AUS0000481,10.0,-38.1793,146.5654
AUS,Trevallyn,AUS0000032,80.0,-41.4226,147.1119
AUS,Tribute,AUS0000128,82.8,-41.8129,145.6538
AUS,Tully Sugar Mill,AUS0000310,21.4,-17.9373,145.9267
AUS,Tumut 1 (Upper Tumut),AUS0000292,616.0,-35.9517,148.3637
AUS,Tumut 2 (Upper Tumut),AUS0000293,336.0,-35.8814,148.3672
AUS,Tumut 3,AUS0000031,1500.0,-35.6112,148.2917
AUS,Tungatinah,AUS0000117,125.0,-42.2967,146.4565
AUS,University of Queensland (St Lucia Campus) Solar Array,AUS0000425,1.2,-27.495,153.0101
AUS,Upper Lake Margaret,AUS0000133,8.4,-42.0046,145.5437
AUS,Uranquinty,AUS0000294,664.0,-35.1794,147.2157
AUS,Uterne Solar,AUS0000470,1.0,-23.7685,133.8682
AUS,Valdora,WKS0065425,15.0,-26.56,153.025
AUS,Vales Point B,AUS0000295,1360.0,-33.1607,151.5431
AUS,Valley (Peaking Facility),AUS0000098,300.0,-38.2536,146.5892
