Country_Code,Year,Biofuel_Consumption,Coal_Consumption,Fossil_Fuel_Consumption,Gas_Consumption,Hydro_Consumption,Nuclear_Consumption,Low_Carbon_Consumption,Oil_Consumption,Other_Renewable_Consumption,Renewables_Consumption,Solar_Consumption,Wind_Consumption
PRT,1934,,,,,,,,,,,,
PRT,1935,,,,,,,,,,,,
PRT,1936,,,,,,,,,,,,
PRT,1937,,,,,,,,,,,,
PRT,1938,,,,,,,,,,,,
PRT,1939,,,,,,,,,,,,
PRT,1940,,,,,,,,,,,,
PRT,1941,,,,,,,,,,,,
PRT,1942,,,,,,,,,,,,
PRT,1943,,,,,,,,,,,,
PRT,1944,,,,,,,,,,,,
PRT,1945,,,,,,,,,,,,
PRT,1946,,,,,,,,,,,,
PRT,1947,,,,,,,,,,,,
PRT,1948,,,,,,,,,,,,
PRT,1949,,,,,,,,,,,,
PRT,1950,,,,,,,,,,,,
PRT,1951,,,,,,,,,,,,
PRT,1952,,,,,,,,,,,,
PRT,1953,,,,,,,,,,,,
PRT,1954,,,,,,,,,,,,
PRT,1955,,,,,,,,,,,,
PRT,1956,,,,,,,,,,,,
PRT,1957,,,,,,,,,,,,
PRT,1958,,,,,,,,,,,,
PRT,1959,,,,,,,,,,,,
PRT,1960,,,,,,,,,,,,
PRT,1961,,,,,,,,,,,,
PRT,1962,,,,,,,,,,,,
PRT,1963,,,,,,,,,,,,
PRT,1964,,,,,,,,,,,,
PRT,1965,,6.885,37.414,0.0,11.754,0.0,12.415,30.53,0.661,12.415,0.0,0.0
PRT,1966,,7.025,38.317,0.0,15.601,0.0,16.24,31.293,0.638,16.24,0.0,0.0
PRT,1967,,6.99,41.514,0.0,16.207,0.0,16.82,34.524,0.613,16.82,0.0,0.0
PRT,1968,,6.292,43.329,0.0,15.341,0.0,16.069,37.037,0.728,16.069,0.0,0.0
PRT,1969,,5.931,44.8,0.0,18.662,0.0,19.555,38.869,0.894,19.555,0.0,0.0
PRT,1970,,5.431,59.126,0.0,17.162,0.0,17.756,53.695,0.594,17.756,0.0,0.0
PRT,1971,,5.024,65.95,0.0,18.245,0.0,18.701,60.926,0.456,18.701,0.0,0.0
PRT,1972,,4.443,70.713,0.0,20.953,0.0,21.314,66.271,0.361,21.314,0.0,0.0
PRT,1973,,6.571,79.425,0.0,21.66,0.0,22.298,72.854,0.638,22.298,0.0,0.0
PRT,1974,,5.106,82.76,0.0,23.147,0.0,23.722,77.655,0.575,23.722,0.0,0.0
PRT,1975,,4.792,86.119,0.0,18.954,0.0,19.708,81.328,0.753,19.708,0.0,0.0
PRT,1976,,4.652,89.841,0.0,14.155,0.0,14.889,85.189,0.734,14.889,0.0,0.0
PRT,1977,,4.222,88.506,0.0,29.469,0.0,30.216,84.285,0.747,30.216,0.0,0.0
PRT,1978,,4.978,92.329,0.0,31.968,0.0,32.709,87.352,0.741,32.709,0.0,0.0
PRT,1979,,5.199,98.628,0.0,33.157,0.0,33.98,93.43,0.824,33.98,0.0,0.0
PRT,1980,,4.07,104.083,0.0,23.7,0.0,24.721,100.013,1.021,24.721,0.0,0.0
PRT,1981,,4.617,110.628,0.0,14.841,0.0,15.834,106.011,0.993,15.834,0.0,0.0
PRT,1982,,4.257,115.267,0.0,20.465,0.0,21.592,111.011,1.127,21.592,0.0,0.0
PRT,1983,,4.652,116.691,0.0,23.733,0.0,25.026,112.039,1.293,25.026,0.0,0.0
PRT,1984,,5.757,117.562,0.0,28.875,0.0,30.065,111.805,1.19,30.065,0.0,0.0
PRT,1985,,8.943,117.267,0.0,31.619,0.0,33.367,108.323,1.748,33.367,0.0,0.0
PRT,1986,,16.864,132.326,0.0,25.176,0.0,27.11,115.462,1.934,27.11,0.0,0.0
PRT,1987,,21.957,134.137,0.0,27.065,0.0,29.025,112.18,1.96,29.025,0.0,0.0
PRT,1988,,25.319,142.784,0.0,36.173,0.0,38.257,117.466,2.084,38.257,0.0,0.0
PRT,1989,,28.249,176.149,0.0,17.207,0.0,19.323,147.9,2.11,19.323,0.003,0.003
PRT,1990,0.0,33.122,169.173,0.0,27.077,0.0,29.291,136.051,2.211,29.291,0.0,0.003
PRT,1991,0.0,34.704,176.616,0.0,26.74,0.0,29.336,141.912,2.593,29.336,0.0,0.003
PRT,1992,0.0,35.134,191.543,0.0,13.738,0.0,16.579,156.409,2.83,16.579,0.0,0.011
PRT,1993,0.0,38.263,186.003,0.0,25.247,0.0,28.166,147.74,2.888,28.166,0.0,0.031
PRT,1994,0.0,39.856,187.276,0.0,31.516,0.0,34.641,147.42,3.075,34.641,0.0,0.05
PRT,1995,0.0,48.869,215.216,0.0,24.67,0.0,27.991,166.347,3.273,27.991,0.0,0.047
PRT,1996,0.0,45.59,203.876,0.0,43.648,0.0,46.914,158.287,3.2,46.914,0.003,0.062
PRT,1997,0.0,41.473,212.083,1.006,38.751,0.0,42.318,169.604,3.452,42.318,0.003,0.112
PRT,1998,0.0,41.461,235.43,8.038,38.391,0.0,42.082,185.931,3.426,42.082,0.002,0.263
PRT,1999,0.0,43.056,257.991,22.478,21.545,0.0,25.835,192.457,3.924,25.835,0.003,0.364
PRT,2000,0.0,43.173,254.975,23.09,33.482,0.0,38.347,188.712,4.364,38.347,0.004,0.497
PRT,2001,0.0,36.919,251.089,25.749,41.229,0.0,46.575,188.422,4.59,46.575,0.005,0.752
PRT,2002,0.0,40.704,266.614,31.322,22.767,0.0,28.8,194.588,4.971,28.8,0.005,1.057
PRT,2003,0.0,38.968,251.62,30.202,45.599,0.0,51.745,182.45,4.7,51.745,0.008,1.438
PRT,2004,0.0,38.553,261.555,37.834,28.439,0.0,35.969,185.168,5.171,35.969,0.008,2.351
PRT,2005,0.0,38.796,272.858,42.878,13.547,0.0,24.1,191.184,5.465,24.1,0.011,5.077
PRT,2006,0.828,38.415,248.882,41.184,31.069,0.0,45.906,169.283,5.672,45.906,0.014,8.323
PRT,2007,1.569,33.437,249.111,43.894,28.353,0.0,47.958,171.78,6.553,47.958,0.068,11.415
PRT,2008,1.605,29.261,243.315,48.023,19.106,0.0,43.433,166.03,6.43,43.433,0.115,16.178
PRT,2009,2.617,33.217,234.709,47.694,23.138,0.0,54.517,153.799,7.155,54.517,0.447,21.16
PRT,2010,3.802,19.162,221.514,51.888,44.82,0.0,83.573,150.465,8.869,83.573,0.597,25.485
PRT,2011,3.573,25.829,219.699,52.537,31.824,0.0,71.337,141.334,9.887,71.337,0.778,25.275
PRT,2012,3.249,33.851,208.101,45.555,15.415,0.0,57.678,128.694,9.804,57.678,1.078,28.132
PRT,2013,3.204,30.815,206.865,43.183,37.42,0.0,84.929,132.866,10.254,84.929,1.306,32.745
PRT,2014,3.22,31.157,207.506,41.26,42.178,0.0,90.175,135.089,10.267,90.175,1.699,32.811
PRT,2015,4.072,37.914,219.996,48.199,23.323,0.0,71.233,133.883,10.435,71.233,2.144,31.259
PRT,2016,3.268,33.099,220.301,50.738,42.091,0.0,91.195,136.464,10.242,91.195,2.201,33.393
PRT,2017,2.966,37.763,237.15,63.395,15.694,0.0,64.728,135.992,10.833,64.728,2.64,32.595
PRT,2018,3.282,31.668,224.922,57.994,32.788,0.0,82.769,135.259,10.659,82.769,2.659,33.381
PRT,2019,3.28,14.518,215.67,61.35,23.244,0.0,77.367,139.801,11.279,77.367,3.537,36.026
PRT,2020,2.906,6.579,180.841,60.367,31.733,0.0,84.026,113.895,12.645,84.026,4.441,32.301
PRT,2021,3.67,2.982,178.802,58.635,31.015,,86.893,117.185,11.824,86.893,5.778,34.606
PRI,1980,,,,,,,,,,,,
PRI,1981,,,,,,,,,,,,
PRI,1982,,,,,,,,,,,,
PRI,1983,,,,,,,,,,,,
PRI,1984,,,,,,,,,,,,
PRI,1985,,,,,,,,,,,,
PRI,1986,,,,,,,,,,,,
PRI,1987,,,,,,,,,,,,
PRI,1988,,,,,,,,,,,,
PRI,1989,,,,,,,,,,,,
PRI,1990,,,,,,,,,,,,
PRI,1991,,,,,,,,,,,,
PRI,1992,,,,,,,,,,,,
PRI,1993,,,,,,,,,,,,
PRI,1994,,,,,,,,,,,,
PRI,1995,,,,,,,,,,,,
PRI,1996,,,,,,,,,,,,
PRI,1997,,,,,,,,,,,,
PRI,1998,,,,,,,,,,,,
PRI,1999,,,,,,,,,,,,
PRI,2000,,,,,,,,,,,,
PRI,2001,,,,,,,,,,,,
PRI,2002,,,,,,,,,,,,
PRI,2003,,,,,,,,,,,,
PRI,2004,,,,,,,,,,,,
PRI,2005,,,,,,,,,,,,
PRI,2006,,,,,,,,,,,,
PRI,2007,,,,,,,,,,,,
PRI,2008,,,,,,,,,,,,
PRI,2009,,,,,,,,,,,,
PRI,2010,,,,,,,,,,,,
PRI,2011,,,,,,,,,,,,
PRI,2012,,,,,,,,,,,,
PRI,2013,,,,,,,,,,,,
PRI,2014,,,,,,,,,,,,
PRI,2015,,,,,,,,,,,,
PRI,2016,,,,,,,,,,,,
PRI,2017,,,,,,,,,,,,
PRI,2018,,,,,,,,,,,,
PRI,2019,,,,,,,,,,,,
PRI,2020,,,,,,,,,,,,
QAT,1900,,,,,,,,,,,,
QAT,1901,,,,,,,,,,,,
QAT,1902,,,,,,,,,,,,
QAT,1903,,,,,,,,,,,,
QAT,1904,,,,,,,,,,,,
QAT,1905,,,,,,,,,,,,
QAT,1906,,,,,,,,,,,,
QAT,1907,,,,,,,,,,,,
QAT,1908,,,,,,,,,,,,
QAT,1909,,,,,,,,,,,,
QAT,1910,,,,,,,,,,,,
QAT,1911,,,,,,,,,,,,
QAT,1912,,,,,,,,,,,,
QAT,1913,,,,,,,,,,,,
QAT,1914,,,,,,,,,,,,
QAT,1915,,,,,,,,,,,,
QAT,1916,,,,,,,,,,,,
QAT,1917,,,,,,,,,,,,
QAT,1918,,,,,,,,,,,,
QAT,1919,,,,,,,,,,,,
QAT,1920,,,,,,,,,,,,
QAT,1921,,,,,,,,,,,,
QAT,1922,,,,,,,,,,,,
QAT,1923,,,,,,,,,,,,
QAT,1924,,,,,,,,,,,,
QAT,1925,,,,,,,,,,,,
QAT,1926,,,,,,,,,,,,
QAT,1927,,,,,,,,,,,,
QAT,1928,,,,,,,,,,,,
QAT,1929,,,,,,,,,,,,
QAT,1930,,,,,,,,,,,,
QAT,1931,,,,,,,,,,,,
QAT,1932,,,,,,,,,,,,
QAT,1933,,,,,,,,,,,,
QAT,1934,,,,,,,,,,,,
QAT,1935,,,,,,,,,,,,
QAT,1936,,,,,,,,,,,,
QAT,1937,,,,,,,,,,,,
QAT,1938,,,,,,,,,,,,
QAT,1939,,,,,,,,,,,,
QAT,1940,,,,,,,,,,,,
QAT,1941,,,,,,,,,,,,
QAT,1942,,,,,,,,,,,,
QAT,1943,,,,,,,,,,,,
QAT,1944,,,,,,,,,,,,
QAT,1945,,,,,,,,,,,,
QAT,1946,,,,,,,,,,,,
QAT,1947,,,,,,,,,,,,
QAT,1948,,,,,,,,,,,,
QAT,1949,,,,,,,,,,,,
QAT,1950,,,,,,,,,,,,
QAT,1951,,,,,,,,,,,,
QAT,1952,,,,,,,,,,,,
QAT,1953,,,,,,,,,,,,
QAT,1954,,,,,,,,,,,,
QAT,1955,,,,,,,,,,,,
QAT,1956,,,,,,,,,,,,
QAT,1957,,,,,,,,,,,,
QAT,1958,,,,,,,,,,,,
QAT,1959,,,,,,,,,,,,
QAT,1960,,,,,,,,,,,,
QAT,1961,,,,,,,,,,,,
QAT,1962,,,,,,,,,,,,
QAT,1963,,,,,,,,,,,,
QAT,1964,,,,,,,,,,,,
QAT,1965,,0.0,1.411,0.838,0.0,0.0,0.0,0.573,0.0,0.0,0.0,0.0
QAT,1966,,0.0,1.421,0.849,0.0,0.0,0.0,0.572,0.0,0.0,0.0,0.0
QAT,1967,,0.0,2.035,1.17,0.0,0.0,0.0,0.866,0.0,0.0,0.0,0.0
QAT,1968,,0.0,6.44,5.32,0.0,0.0,0.0,1.12,0.0,0.0,0.0,0.0
QAT,1969,,0.0,10.119,8.818,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0
QAT,1970,,0.0,11.526,10.402,0.0,0.0,0.0,1.124,0.0,0.0,0.0,0.0
QAT,1971,,0.0,11.481,10.402,0.0,0.0,0.0,1.079,0.0,0.0,0.0,0.0
QAT,1972,,0.0,12.701,11.416,0.0,0.0,0.0,1.285,0.0,0.0,0.0,0.0
QAT,1973,,0.0,18.021,16.353,0.0,0.0,0.0,1.668,0.0,0.0,0.0,0.0
QAT,1974,,0.0,15.712,13.434,0.0,0.0,0.0,2.278,0.0,0.0,0.0,0.0
QAT,1975,,0.0,23.445,20.731,0.0,0.0,0.0,2.714,0.0,0.0,0.0,0.0
QAT,1976,,0.0,15.06,11.323,0.0,0.0,0.0,3.737,0.0,0.0,0.0,0.0
QAT,1977,,0.0,20.983,16.053,0.0,0.0,0.0,4.93,0.0,0.0,0.0,0.0
QAT,1978,,0.0,20.128,15.308,0.0,0.0,0.0,4.821,0.0,0.0,0.0,0.0
QAT,1979,,0.0,50.366,45.147,0.0,0.0,0.0,5.219,0.0,0.0,0.0,0.0
QAT,1980,,0.0,53.37,49.069,0.0,0.0,0.0,4.3,0.0,0.0,0.0,0.0
QAT,1981,,0.0,51.059,44.743,0.0,0.0,0.0,6.316,0.0,0.0,0.0,0.0
QAT,1982,,0.0,59.333,52.319,0.0,0.0,0.0,7.014,0.0,0.0,0.0,0.0
QAT,1983,,0.0,61.854,54.182,0.0,0.0,0.0,7.672,0.0,0.0,0.0,0.0
QAT,1984,,0.0,70.41,61.375,0.0,0.0,0.0,9.035,0.0,0.0,0.0,0.0
QAT,1985,,0.0,66.11,56.511,0.0,0.0,0.0,9.599,0.0,0.0,0.0,0.0
QAT,1986,,0.0,72.071,60.03,0.0,0.0,0.0,12.041,0.0,0.0,0.0,0.0
QAT,1987,,0.0,69.853,58.063,0.0,0.0,0.0,11.79,0.0,0.0,0.0,0.0
QAT,1988,,0.0,73.54,60.651,0.0,0.0,0.0,12.889,0.0,0.0,0.0,0.0
QAT,1989,,0.0,77.746,64.17,0.0,0.0,0.0,13.576,0.0,0.0,0.0,0.0
QAT,1990,,0.0,78.838,65.205,0.0,0.0,0.0,13.633,0.0,0.0,0.0,0.0
QAT,1991,,0.0,90.813,78.97,0.0,0.0,0.0,11.842,0.0,0.0,0.0,0.0
QAT,1992,,0.0,144.286,130.617,0.0,0.0,0.0,13.669,0.0,0.0,0.0,0.0
QAT,1993,,0.0,154.293,139.725,0.0,0.0,0.0,14.568,0.0,0.0,0.0,0.0
QAT,1994,,0.0,156.527,139.725,0.0,0.0,0.0,16.802,0.0,0.0,0.0,0.0
QAT,1995,,0.0,155.991,139.725,0.0,0.0,0.0,16.266,0.0,0.0,0.0,0.0
QAT,1996,,0.0,114.897,97.039,0.0,0.0,0.0,17.858,0.0,0.0,0.0,0.0
QAT,1997,,0.0,125.368,103.757,0.0,0.0,0.0,21.611,0.0,0.0,0.0,0.0
QAT,1998,,0.0,134.988,112.052,0.0,0.0,0.0,22.936,0.0,0.0,0.0,0.0
QAT,1999,,0.0,150.267,128.552,0.0,0.0,0.0,21.716,0.0,0.0,0.0,0.0
QAT,2000,,0.0,134.199,112.972,0.0,0.0,0.0,21.227,0.0,0.0,0.0,0.0
QAT,2001,,0.0,128.971,104.719,0.0,0.0,0.0,24.252,0.0,0.0,0.0,0.0
QAT,2002,,0.0,142.029,114.538,0.0,0.0,0.0,27.49,0.0,0.0,0.0,0.0
QAT,2003,,0.0,162.936,130.732,0.0,0.0,0.0,32.204,0.0,0.0,0.0,0.0
QAT,2004,,0.0,196.87,157.124,0.0,0.0,0.0,39.746,0.0,0.0,0.0,0.0
QAT,2005,,0.0,222.861,178.925,0.0,0.0,0.0,43.936,0.0,0.0,0.0,0.0
QAT,2006,,0.0,234.273,177.589,0.0,0.0,0.0,56.684,0.0,0.0,0.0,0.0
QAT,2007,,0.0,255.35,192.593,0.0,0.0,0.0,62.757,0.0,0.0,0.0,0.0
QAT,2008,,0.0,283.082,206.978,0.0,0.0,0.0,76.104,0.0,0.0,0.0,0.0
QAT,2009,,0.0,287.013,212.711,0.0,0.0,0.0,74.302,0.0,0.0,0.0,0.0
QAT,2010,,0.0,333.88,254.057,0.0,0.0,0.0,79.823,0.0,0.0,0.0,0.0
QAT,2011,,0.0,390.362,289.431,0.0,0.0,0.37,100.931,0.367,0.37,0.003,0.0
QAT,2012,,0.053,442.685,336.034,0.0,0.0,0.37,106.598,0.367,0.37,0.003,0.0
QAT,2013,,0.076,480.504,352.792,0.0,0.0,0.377,127.636,0.367,0.377,0.01,0.0
QAT,2014,,0.479,519.036,384.34,0.0,0.0,0.384,134.216,0.367,0.384,0.018,0.0
QAT,2015,,0.283,591.83,433.745,0.0,0.0,0.384,157.801,0.367,0.384,0.018,0.0
QAT,2016,,0.299,578.955,413.699,0.0,0.0,0.389,164.957,0.367,0.389,0.022,0.0
QAT,2017,,0.327,560.601,412.205,0.0,0.0,0.389,148.07,0.367,0.389,0.022,0.0
QAT,2018,,0.467,560.019,407.134,0.0,0.0,0.389,152.418,0.367,0.389,0.022,0.0
QAT,2019,,0.412,584.775,418.725,0.0,0.0,0.389,165.638,0.367,0.389,0.022,0.0
QAT,2020,,0.075,514.346,389.145,0.0,0.0,0.39,125.127,0.368,0.39,0.022,0.0
QAT,2021,,0.075,534.942,400.051,,,,134.816,0.367,,0.022,0.0
REU,1980,,,,,,,,,,,,
REU,1981,,,,,,,,,,,,
REU,1982,,,,,,,,,,,,
REU,1983,,,,,,,,,,,,
REU,1984,,,,,,,,,,,,
REU,1985,,,,,,,,,,,,
REU,1986,,,,,,,,,,,,
REU,1987,,,,,,,,,,,,
REU,1988,,,,,,,,,,,,
REU,1989,,,,,,,,,,,,
REU,1990,,,,,,,,,,,,
REU,1991,,,,,,,,,,,,
REU,1992,,,,,,,,,,,,
REU,1993,,,,,,,,,,,,
REU,1994,,,,,,,,,,,,
REU,1995,,,,,,,,,,,,
REU,1996,,,,,,,,,,,,
REU,1997,,,,,,,,,,,,
REU,1998,,,,,,,,,,,,
REU,1999,,,,,,,,,,,,
REU,2000,,,,,,,,,,,,
REU,2001,,,,,,,,,,,,
REU,2002,,,,,,,,,,,,
REU,2003,,,,,,,,,,,,
REU,2004,,,,,,,,,,,,
REU,2005,,,,,,,,,,,,
REU,2006,,,,,,,,,,,,
REU,2007,,,,,,,,,,,,
REU,2008,,,,,,,,,,,,
REU,2009,,,,,,,,,,,,
REU,2010,,,,,,,,,,,,
REU,2011,,,,,,,,,,,,
REU,2012,,,,,,,,,,,,
REU,2013,,,,,,,,,,,,
REU,2014,,,,,,,,,,,,
REU,2015,,,,,,,,,,,,
REU,2016,,,,,,,,,,,,
REU,2017,,,,,,,,,,,,
REU,2018,,,,,,,,,,,,
REU,2019,,,,,,,,,,,,
REU,2020,,,,,,,,,,,,
ROU,1900,,,,,,,,,,,,
ROU,1901,,,,,,,,,,,,
ROU,1902,,,,,,,,,,,,
ROU,1903,,,,,,,,,,,,
ROU,1904,,,,,,,,,,,,
ROU,1905,,,,,,,,,,,,
ROU,1906,,,,,,,,,,,,
ROU,1907,,,,,,,,,,,,
ROU,1908,,,,,,,,,,,,
ROU,1909,,,,,,,,,,,,
ROU,1910,,,,,,,,,,,,
ROU,1911,,,,,,,,,,,,
ROU,1912,,,,,,,,,,,,
ROU,1913,,,,,,,,,,,,
ROU,1914,,,,,,,,,,,,
ROU,1915,,,,,,,,,,,,
ROU,1916,,,,,,,,,,,,
ROU,1917,,,,,,,,,,,,
ROU,1918,,,,,,,,,,,,
ROU,1919,,,,,,,,,,,,
ROU,1920,,,,,,,,,,,,
ROU,1921,,,,,,,,,,,,
ROU,1922,,,,,,,,,,,,
ROU,1923,,,,,,,,,,,,
ROU,1924,,,,,,,,,,,,
ROU,1925,,,,,,,,,,,,
ROU,1926,,,,,,,,,,,,
ROU,1927,,,,,,,,,,,,
ROU,1928,,,,,,,,,,,,
ROU,1929,,,,,,,,,,,,
ROU,1930,,,,,,,,,,,,
ROU,1931,,,,,,,,,,,,
ROU,1932,,,,,,,,,,,,
ROU,1933,,,,,,,,,,,,
ROU,1934,,,,,,,,,,,,
ROU,1935,,,,,,,,,,,,
ROU,1936,,,,,,,,,,,,
ROU,1937,,,,,,,,,,,,
ROU,1938,,,,,,,,,,,,
ROU,1939,,,,,,,,,,,,
ROU,1940,,,,,,,,,,,,
ROU,1941,,,,,,,,,,,,
ROU,1942,,,,,,,,,,,,
ROU,1943,,,,,,,,,,,,
ROU,1944,,,,,,,,,,,,
ROU,1945,,,,,,,,,,,,
ROU,1946,,,,,,,,,,,,
ROU,1947,,,,,,,,,,,,
ROU,1948,,,,,,,,,,,,
ROU,1949,,,,,,,,,,,,
ROU,1950,,,,,,,,,,,,
ROU,1951,,,,,,,,,,,,
ROU,1952,,,,,,,,,,,,
ROU,1953,,,,,,,,,,,,
ROU,1954,,,,,,,,,,,,
ROU,1955,,,,,,,,,,,,
ROU,1956,,,,,,,,,,,,
ROU,1957,,,,,,,,,,,,
ROU,1958,,,,,,,,,,,,
ROU,1959,,,,,,,,,,,,
ROU,1960,,,,,,,,,,,,
ROU,1961,,,,,,,,,,,,
ROU,1962,,,,,,,,,,,,
ROU,1963,,,,,,,,,,,,
ROU,1964,,,,,,,,,,,,
ROU,1965,,50.702,275.749,140.49,2.972,0.0,2.972,84.556,0.0,2.972,0.0,0.0
ROU,1966,,54.606,294.209,151.467,3.06,0.0,3.06,88.137,0.0,3.06,0.0,0.0
ROU,1967,,60.51,327.369,166.982,4.365,0.0,4.365,99.876,0.0,4.365,0.0,0.0
ROU,1968,,66.34,348.361,176.688,4.619,0.0,4.619,105.333,0.0,4.619,0.0,0.0
ROU,1969,,76.66,399.256,205.169,6.556,0.0,6.556,117.427,0.0,6.556,0.0,0.0
ROU,1970,,83.291,423.811,213.254,8.2,0.0,8.2,127.267,0.0,8.2,0.0,0.0
ROU,1971,,87.969,445.274,228.015,13.292,0.0,13.292,129.29,0.0,13.292,0.0,0.0
ROU,1972,,92.086,461.563,231.468,21.713,0.0,21.713,138.009,0.0,21.713,0.0,0.0
ROU,1973,,103.693,503.507,244.562,22.316,0.0,22.316,155.252,0.0,22.316,0.0,0.0
ROU,1974,,109.055,504.432,252.426,25.063,0.0,25.063,142.952,0.0,25.063,0.0,0.0
ROU,1975,,113.055,549.83,274.249,27.68,0.0,27.68,162.526,0.0,27.68,0.0,0.0
ROU,1976,,114.742,598.37,302.298,23.972,0.0,23.972,181.331,0.0,23.972,0.0,0.0
ROU,1977,,116.184,632.307,320.221,27.633,0.0,27.633,195.902,0.0,27.633,0.0,0.0
ROU,1978,,130.465,679.368,331.027,31.385,0.0,31.385,217.876,0.0,31.385,0.0,0.0
ROU,1979,,140.514,691.287,319.011,33.529,0.0,33.529,231.763,0.0,33.529,0.0,0.0
ROU,1980,,143.793,694.479,331.294,37.367,0.0,37.367,219.391,0.0,37.367,0.0,0.0
ROU,1981,,151.143,695.924,348.109,37.663,0.0,37.663,196.672,0.0,37.663,0.0,0.0
ROU,1982,,144.421,692.222,354.048,35.052,0.0,35.052,193.752,0.0,35.052,0.0,0.0
ROU,1983,,166.856,692.521,352.556,29.682,0.0,29.682,173.11,0.0,29.682,0.0,0.0
ROU,1984,,166.565,683.508,351.239,33.491,0.0,33.491,165.703,0.0,33.491,0.0,0.0
ROU,1985,,173.543,677.312,326.589,37.592,0.0,37.592,177.18,0.0,37.592,0.0,0.0
ROU,1986,,175.764,698.118,332.455,31.965,0.0,31.965,189.899,0.0,31.965,0.0,0.0
ROU,1987,,188.197,723.972,326.469,33.145,0.0,33.145,209.306,0.0,33.145,0.0,0.0
ROU,1988,,203.792,727.443,327.482,43.692,0.0,43.692,196.168,0.0,43.692,0.0,0.0
ROU,1989,,203.56,732.031,326.193,40.446,0.0,40.446,202.279,0.0,40.446,0.0,0.0
ROU,1990,,146.058,701.467,335.391,33.742,0.0,33.748,220.018,0.003,33.748,0.0,0.003
ROU,1991,,121.911,581.308,276.766,43.137,0.0,43.137,182.631,0.0,43.137,0.0,0.0
ROU,1992,,120.032,516.071,246.495,34.597,0.0,34.603,149.544,0.006,34.603,0.0,0.0
ROU,1993,,118.722,497.464,236.972,37.755,0.0,37.758,141.77,0.003,37.758,0.0,0.0
ROU,1994,,118.893,466.274,215.841,38.577,0.0,38.577,131.54,0.0,38.577,0.0,0.0
ROU,1995,,122.874,505.442,223.762,49.361,0.0,49.361,158.805,0.0,49.361,0.0,0.0
ROU,1996,,122.788,500.881,225.837,46.587,3.933,50.52,152.257,0.0,46.587,0.0,0.0
ROU,1997,,111.58,456.194,185.365,51.774,15.323,67.132,159.249,0.035,51.809,0.0,0.0
ROU,1998,,94.034,407.926,174.271,55.825,15.059,70.919,139.621,0.035,55.86,0.0,0.0
ROU,1999,,81.745,352.338,159.692,54.083,14.749,68.833,110.901,0.0,54.083,0.0,0.0
ROU,2000,,85.536,361.152,159.097,43.698,15.481,59.18,116.519,0.0,43.698,0.0,0.0
ROU,2001,,88.459,365.912,153.281,43.841,15.353,59.193,124.172,0.0,43.841,0.0,0.0
ROU,2002,,95.27,379.02,158.502,46.836,15.441,62.287,125.248,0.01,46.845,0.0,0.0
ROU,2003,,106.617,389.129,171.302,38.453,13.653,52.115,111.209,0.01,38.462,0.0,0.0
ROU,2004,,104.842,394.386,162.091,47.585,15.341,62.939,127.453,0.013,47.597,0.0,0.0
ROU,2005,,99.982,385.152,161.927,57.861,15.264,73.144,123.243,0.019,57.88,0.0,0.0
ROU,2006,,113.254,399.999,165.13,52.23,15.378,67.624,121.614,0.013,52.246,0.0,0.003
ROU,2007,,114.209,384.53,148.422,45.146,20.917,66.183,121.899,0.112,45.266,0.0,0.008
ROU,2008,,109.887,372.527,141.415,48.319,30.271,78.681,121.225,0.077,48.41,0.0,0.014
ROU,2009,,87.612,318.535,123.049,43.382,31.494,74.936,107.874,0.032,43.442,0.003,0.025
ROU,2010,,81.895,310.255,125.469,55.187,30.957,87.353,102.891,0.354,56.396,0.006,0.849
ROU,2011,,95.465,330.323,129.152,40.629,31.097,76.188,105.706,0.632,45.091,0.003,3.826
ROU,2012,,88.005,319.748,125.341,33.084,30.169,71.191,106.402,0.677,41.022,0.022,7.239
ROU,2013,,68.356,279.87,114.427,40.318,30.386,84.972,97.088,0.804,54.586,1.145,12.319
ROU,2014,,67.588,280.512,108.731,50.182,30.352,98.452,104.193,1.612,68.1,3.509,12.797
ROU,2015,,70.09,279.727,103.708,44.792,30.08,100.903,105.929,1.673,70.823,5.337,19.02
ROU,2016,,62.379,278.24,104.946,48.262,28.992,101.463,110.915,1.695,72.471,4.872,17.642
ROU,2017,,62.51,291.52,112.903,38.573,29.391,94.292,116.108,1.676,64.901,4.939,19.712
ROU,2018,,59.622,294.593,115.63,46.734,28.884,98.425,119.341,1.395,69.541,4.686,16.726
ROU,2019,,57.781,289.284,107.75,41.071,28.532,93.753,123.754,1.609,65.22,4.687,17.853
ROU,2020,,41.719,270.49,112.601,40.395,28.896,93.827,116.17,1.745,64.93,4.551,18.24
ROU,2021,,48.215,289.002,114.357,44.222,28.334,96.477,126.43,2.262,68.143,4.451,17.207
RUS,1985,,2303.885,8801.017,3560.848,472.308,281.814,754.122,2936.284,,472.308,,
RUS,1986,,2366.461,8939.963,3602.143,485.925,298.568,784.492,2971.359,,485.925,,
RUS,1987,,2402.564,9208.188,3809.967,480.593,353.844,834.437,2995.656,,480.593,,
RUS,1988,,2367.102,9359.675,4020.562,475.849,382.536,858.386,2972.012,,475.849,,
RUS,1989,,2288.867,9396.659,4080.336,472.308,386.862,859.17,3027.456,,472.308,,
RUS,1990,,2120.213,9246.796,4141.95,493.361,335.749,829.307,2984.632,0.198,493.558,0.0,0.0
