Country_Code,Energy_Type_Code,Year,Energy_Consumption,Energy_Intensity_Per_Capita,Energy_Intensity_By_Gdp,Co2_Emission
 PER,1.0,1984.0,0.0038172602315046,21.360722082070144,0.0,0.4414433770152563
 PER,2.0,1984.0,0.049082,21.360722082070144,0.0,2.604127313
 PER,4.0,1984.0,0.2666146593669569,21.360722082070144,0.0,18.0
 PER,3.0,1984.0,,21.360722082070144,0.0,0.0
 PER,5.0,1984.0,0.0931709588827171,21.360722082070144,0.0,0.0
 PER,0.0,1985.0,0.4189599763817583,21.18859531893441,0.0,21.183720273
 PER,1.0,1985.0,0.0043014741784401,21.18859531893441,0.0,0.579592959878894
 PER,2.0,1985.0,0.050149,21.18859531893441,0.0,2.604127313
 PER,4.0,1985.0,0.2616990197001367,21.18859531893441,0.0,18.0
 PER,3.0,1985.0,,21.18859531893441,0.0,0.0
 PER,5.0,1985.0,0.1028104825031814,21.18859531893441,0.0,0.0
 PER,0.0,1986.0,0.45208292387062,22.34671207047908,0.0,21.371664494
 PER,1.0,1986.0,0.0041736464740594,22.34671207047908,0.0,0.7109257166874506
 PER,2.0,1986.0,0.052283,22.34671207047908,0.0,2.660738777
 PER,4.0,1986.0,0.284309815,22.34671207047908,0.0,18.0
 PER,3.0,1986.0,,22.34671207047908,0.0,0.0
 PER,5.0,1986.0,0.1113164623965606,22.34671207047908,0.0,0.0
 PER,0.0,1987.0,0.4542637649803397,21.954336604289715,0.0,24.667616084
 PER,1.0,1987.0,0.0044309768460319,21.954336604289715,0.0,0.8936543811770646
 PER,2.0,1987.0,0.043663,21.954336604289715,0.0,2.773961703
 PER,4.0,1987.0,0.288646745,21.954336604289715,0.0,21.0
 PER,3.0,1987.0,,21.954336604289715,0.0,0.0
 PER,5.0,1987.0,0.1175230431343078,21.954336604289715,0.0,0.0
 PER,0.0,1988.0,0.4518044100142069,21.358376155917785,3.3595652239629312,24.101488699
 PER,1.0,1988.0,0.0047894190376806,21.358376155917785,3.3595652239629312,0.784875462124831
 PER,2.0,1988.0,0.040876,21.358376155917785,3.3595652239629312,2.316613237
 PER,4.0,1988.0,0.294868266,21.358376155917785,3.3595652239629312,21.0
 PER,3.0,1988.0,,21.358376155917785,3.3595652239629312,0.0
